1.01 POSITION,1.02 DURATION,1.03 SCORE,1.04 ENDING SHOT MARKER ID,1.1 WHO WON THE POINT,1.11 WHO LOST THE POINT,1.2 RALLY OUTCOME,1.2.1 RALLY OUTCOME DETAILED,1.3 RALLY LENGTH,1.3.1 RALLY LENGTH DETAILED,1.4 GAME SCORE CONDITIONS,1.5 SET SCORE CONDITIONS,2.1 ENDING SHOT. SHOT TYPE,2.2 ENDING SHOT. SHOT CATEGORY,2.3 ENDING SHOT. SHOT DIRECTION,2.4 ENDING SHOT. HITTING POINT,2.5 ENDING SHOT. DEPTH,3.1 SERVER,3.2 SERVE ORDER,3.3 SERVE DIRECTION,4.1 RETURN. SHOT TYPE,4.1 RETURNER,4.2 RETURN. SHOT CATEGORY,4.3 RETURN. SHOT DIRECTION,4.4 RETURN. HITTING POINT,4.5 RETURN. DEPTH,5.1 SERVE + 1 SHOT. SHOT TYPE,5.2 SERVE + 1 SHOT. SHOT CATEGORY,5.3 SERVE + 1 SHOT. SHOT DIRECTION,5.4 SERVE + 1 SHOT. HITTING POINT,5.5 SERVE + 1 SHOT. DEPTH,6.1 CHEAP POINT,7.1 DISPUTABLE POINT
4723,6,Set 2; 4:3; *15:15,5661,Ethan Zou,John Wehrle,Winner/Provoked Point,Provoked Point,1-2 shots,2,Non-stress point,Middle: 5-8 game,Ending shot. Serve,,,,,Ethan Zou,1st serve,Deuce court (T),Return. Backhand,John Wehrle,Return. Slice,Cross,Return. Neutral basic,Return. Middle,,,,,,Cheap Point on serve,
4757,12,Set 2; 4:3; *30:15,5669,Ethan Zou,John Wehrle,Unforced Error,Unforced Error,5-8 shots,6,Non-stress point,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Passing Shot,Down the line,Ending shot. Neutral Defensive,Ending shot. Short,Ethan Zou,2nd serve,Ad court (T),Return. Forehand,John Wehrle,Return. Topspin/Flat,Center,Return. Neutral aggressive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside in,Serve + 1 shot. Defensive,Serve + 1 shot. Middle,Not a Cheap point,
4798,5,Set 2; 4:3; *40:15,5672,John Wehrle,Ethan Zou,Unforced Error,Unforced Error,1-2 shots,1,Non-stress point,Middle: 5-8 game,Ending shot. Serve,,,,,Ethan Zou,2nd serve,Deuce court (Body),,John Wehrle,,,,,,,,,,Not a Cheap point,
4830,17,Set 2; 4:3; *40:30,5683,Ethan Zou,John Wehrle,Unforced Error,Unforced Error,9+ shots,10,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Aggressive,Ending shot. Short,Ethan Zou,2nd serve,Ad court (Body),Return. Forehand,John Wehrle,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside out,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
4876,6,Set 2; 5:3; 0:0*,5685,John Wehrle,Ethan Zou,Winner/Provoked Point,Provoked Point,1-2 shots,2,Non-stress point,Middle: 5-8 game,Ending shot. Serve,,,,,John Wehrle,1st serve,Deuce court (Wide),Return. Forehand,Ethan Zou,Return. Topspin/Flat,Center,Return. Neutral defensive,Return. Deep,,,,,,Cheap Point on serve,
4895,12,Set 2; 5:3; 0:15*,5692,Ethan Zou,John Wehrle,Winner/Provoked Point,Provoked Point,5-8 shots,7,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Approach Shot,Inside in,Ending shot. Half court zone,Ending shot. Middle,John Wehrle,1st serve,Ad court (T),Return. Forehand,Ethan Zou,Return. Topspin/Flat,Cross,Return. Defensive,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
4925,8,Set 2; 5:3; 15:15*,5698,John Wehrle,Ethan Zou,Unforced Error,Unforced Error,3-4 shots,4,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Cross,Ending shot. Defensive,Ending shot. Deep,John Wehrle,1st serve,Deuce court (T),Return. Backhand,Ethan Zou,Return. Topspin/Flat,Center,Return. Defensive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
4959,9,Set 2; 5:3; 15:30*,5704,Ethan Zou,John Wehrle,Winner/Provoked Point,Winner,3-4 shots,4,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside in,Ending shot. Neutral Aggressive,Ending shot. Middle,John Wehrle,2nd serve,Ad court (Body),Return. Forehand,Ethan Zou,Return. Topspin/Flat,Down the line,Return. Defensive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Middle,Cheap Point on return,
4988,9,Set 2; 5:3; 30:30*,5708,John Wehrle,Ethan Zou,Winner/Provoked Point,Provoked Point,3-4 shots,4,30:30 and 40:40,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Slice/Other,Cross,Ending shot. Net Area,Ending shot. Middle,John Wehrle,1st serve,Deuce court (Wide),Return. Forehand,Ethan Zou,Return. Slice,Center,Return. Neutral defensive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Slice/Other,Cross,Serve + 1 shot. Net Area,Serve + 1 shot. Middle,Cheap Point on serve,
5016,6,Set 2; 5:3; 30:40*,5712,John Wehrle,Ethan Zou,Unforced Error,Unforced Error,1-2 shots,2,Non-stress point,Middle: 5-8 game,Ending shot. Return,Ending shot. Topspin/Flat,Inside out,Ending shot. Defensive,Ending shot. Deep,John Wehrle,1st serve,Ad court (T),Return. Forehand,Ethan Zou,Return. Topspin/Flat,Cross,Return. Defensive,Return. Deep,,,,,,Not a Cheap point,
5120,8,Set 2; 5:4; *0:0,5715,John Wehrle,Ethan Zou,Unforced Error,Unforced Error,3-4 shots,3,Non-stress point,End: 9-12 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Aggressive,Ending shot. Deep,Ethan Zou,1st serve,Deuce court (T),Return. Backhand,John Wehrle,Return. Topspin/Flat,Cross,Return. Neutral defensive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Not a Cheap point,
5148,12,Set 2; 5:4; *0:15,5723,Ethan Zou,John Wehrle,Unforced Error,Unforced Error,5-8 shots,6,Non-stress point,End: 9-12 game,Ending shot. Forehand,Ending shot. Passing Shot,Down the line,Ending shot. Defensive,Ending shot. Middle,Ethan Zou,2nd serve,Ad court (Body),Return. Backhand,John Wehrle,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Approach Shot,Inside out,Serve + 1 shot. Half court zone,Serve + 1 shot. Middle,Not a Cheap point,
5187,10,Set 2; 5:4; *15:15,5729,John Wehrle,Ethan Zou,Unforced Error,Unforced Error,5-8 shots,5,Non-stress point,End: 9-12 game,Ending shot. Forehand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Short,Ethan Zou,1st serve,Deuce court (Wide),Return. Forehand,John Wehrle,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Approach Shot,Inside out,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Not a Cheap point,
5221,31,Set 2; 5:4; *15:30,5749,John Wehrle,Ethan Zou,Unforced Error,Unforced Error,9+ shots,19,15:30 and 0:30,End: 9-12 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Center,Ending shot. Neutral Defensive,Ending shot. Short,Ethan Zou,1st serve,Ad court (T),Return. Forehand,John Wehrle,Return. Topspin/Flat,Center,Return. Defensive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside out,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Short,Not a Cheap point,
5282,8,Set 2; 5:4; *15:40,5753,John Wehrle,Ethan Zou,Unforced Error,Unforced Error,3-4 shots,3,Break Point,End: 9-12 game,Ending shot. Forehand,Ending shot. Volley,,Ending shot. Half court zone,Ending shot. Deep,Ethan Zou,1st serve,Deuce court (T),Return. Backhand,John Wehrle,Return. Lob,Cross,Return. Neutral defensive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Volley,,Serve + 1 shot. Half court zone,Serve + 1 shot. Deep,Not a Cheap point,
5318,6,Set 2; 5:5; 0:0*,5755,John Wehrle,Ethan Zou,Winner/Provoked Point,Provoked Point,1-2 shots,2,Non-stress point,End: 9-12 game,Ending shot. Serve,,,,,John Wehrle,1st serve,Deuce court (Wide),Return. Forehand,Ethan Zou,Return. Slice,Down the line,Return. Neutral basic,Return. Deep,,,,,,Cheap Point on serve,
5335,14,Set 2; 5:5; 0:15*,5762,Ethan Zou,John Wehrle,Winner/Provoked Point,Provoked Point,5-8 shots,7,Non-stress point,End: 9-12 game,Ending shot. Forehand,Ending shot. Passing Shot,Down the line,Ending shot. Net Area,Ending shot. Middle,John Wehrle,1st serve,Ad court (T),Return. Forehand,Ethan Zou,Return. Topspin/Flat,Down the line,Return. Neutral basic,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
5377,19,Set 2; 5:5; 15:15*,5775,John Wehrle,Ethan Zou,Unforced Error,Unforced Error,9+ shots,10,Non-stress point,End: 9-12 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside in,Ending shot. Neutral Aggressive,Ending shot. Deep,John Wehrle,2nd serve,Deuce court (Wide),Return. Forehand,Ethan Zou,Return. Topspin/Flat,Center,Return. Defensive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Deep,Not a Cheap point,
5425,6,Set 2; 5:5; 15:30*,5778,John Wehrle,Ethan Zou,Unforced Error,Unforced Error,1-2 shots,2,Non-stress point,End: 9-12 game,Ending shot. Return,Ending shot. Topspin/Flat,Center,Ending shot. Neutral Defensive,Ending shot. Short,John Wehrle,1st serve,Ad court (Wide),Return. Backhand,Ethan Zou,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Short,,,,,,Not a Cheap point,
5450,6,Set 2; 5:5; 15:40*,5779,John Wehrle,Ethan Zou,Winner/Provoked Point,Provoked Point,1-2 shots,2,Non-stress point,End: 9-12 game,Ending shot. Serve,,,,,John Wehrle,1st serve,Deuce court (Body),Return. Backhand,Ethan Zou,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Short,,,,,,Cheap Point on serve,
5547,6,Set 2; 5:6; *0:0,5781,Ethan Zou,John Wehrle,Winner/Provoked Point,Provoked Point,1-2 shots,2,Non-stress point,End: 9-12 game,Ending shot. Serve,,,,,Ethan Zou,1st serve,Deuce court (T),Return. Backhand,John Wehrle,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Short,,,,,,Cheap Point on serve,
5580,27,Set 2; 5:6; *15:0,5800,John Wehrle,Ethan Zou,Unforced Error,Unforced Error,9+ shots,17,Non-stress point,End: 9-12 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Defensive,Ending shot. Deep,Ethan Zou,2nd serve,Ad court (Wide),Return. Backhand,John Wehrle,Return. Topspin/Flat,Center,Return. Neutral aggressive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside out,Serve + 1 shot. Defensive,Serve + 1 shot. Short,Not a Cheap point,
5638,6,Set 2; 5:6; *15:15,5802,Ethan Zou,John Wehrle,Winner/Provoked Point,Provoked Point,1-2 shots,2,Non-stress point,End: 9-12 game,Ending shot. Serve,,,,,Ethan Zou,1st serve,Deuce court (T),Return. Backhand,John Wehrle,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Short,,,,,,Cheap Point on serve,
5673,12,Set 2; 5:6; *30:15,5809,Ethan Zou,John Wehrle,Winner/Provoked Point,Provoked Point,5-8 shots,6,Non-stress point,End: 9-12 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Defensive,Ending shot. Middle,Ethan Zou,2nd serve,Ad court (Wide),Return. Backhand,John Wehrle,Return. Topspin/Flat,Center,Return. Neutral aggressive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside in,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Middle,Cheap Point on serve,
5702,13,Set 2; 5:6; *40:15,5818,Ethan Zou,John Wehrle,Winner/Provoked Point,Winner,5-8 shots,7,Non-stress point,End: 9-12 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside in,Ending shot. Defensive,Ending shot. Middle,Ethan Zou,1st serve,Deuce court (T),Return. Backhand,John Wehrle,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Defensive,Serve + 1 shot. Middle,Not a Cheap point,
5757,5,Set 2; 6:6; 0:0*,5821,John Wehrle,Ethan Zou,Winner/Provoked Point,Winner,1-2 shots,1,Non-stress point,Tie-break,Ending shot. Serve,,,,,John Wehrle,1st serve,Deuce court (Wide),,Ethan Zou,,,,,,,,,,Ace/Serve-winner,
5765,10,Set 2; 6:6; *0:1,5826,Ethan Zou,John Wehrle,Unforced Error,Unforced Error,3-4 shots,4,Non-stress point,Tie-break,Ending shot. Backhand,Ending shot. Topspin/Flat,Center,Ending shot. Neutral Aggressive,Ending shot. Deep,Ethan Zou,2nd serve,Ad court (Body),Return. Forehand,John Wehrle,Return. Topspin/Flat,Center,Return. Neutral aggressive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside out,Serve + 1 shot. Defensive,Serve + 1 shot. Short,Not a Cheap point,
5797,26,Set 2; 6:6; *1:1,5842,Ethan Zou,John Wehrle,Winner/Provoked Point,Provoked Point,9+ shots,16,Non-stress point,Tie-break,Ending shot. Forehand,Ending shot. Topspin/Flat,Cross,Ending shot. Defensive,Ending shot. Middle,Ethan Zou,1st serve,Deuce court (Body),Return. Backhand,John Wehrle,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside out,Serve + 1 shot. Defensive,Serve + 1 shot. Middle,Not a Cheap point,
5843,18,Set 2; 6:6; 2:1*,5853,John Wehrle,Ethan Zou,Winner/Provoked Point,Provoked Point,9+ shots,10,Non-stress point,Tie-break,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside out,Ending shot. Neutral Defensive,Ending shot. Short,John Wehrle,1st serve,Ad court (Body),Return. Backhand,Ethan Zou,Return. Topspin/Flat,Cross,Return. Defensive,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Not a Cheap point,
5898,11,Set 2; 6:6; 2:2*,5861,Ethan Zou,John Wehrle,Unforced Error,Unforced Error,5-8 shots,5,Non-stress point,Tie-break,Ending shot. Forehand,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Aggressive,Ending shot. Short,John Wehrle,2nd serve,Deuce court (Wide),Return. Forehand,Ethan Zou,Return. Topspin/Flat,Down the line,Return. Defensive,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
5929,6,Set 2; 6:6; *3:2,5864,Ethan Zou,John Wehrle,Unforced Error,Unforced Error,1-2 shots,2,Non-stress point,Tie-break,Ending shot. Return,Ending shot. Topspin/Flat,Inside out,Ending shot. Neutral Aggressive,Ending shot. Deep,Ethan Zou,1st serve,Ad court (T),Return. Forehand,John Wehrle,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Deep,,,,,,Not a Cheap point,
5981,6,Set 2; 6:6; *4:2,5865,Ethan Zou,John Wehrle,Winner/Provoked Point,Provoked Point,1-2 shots,2,Non-stress point,Tie-break,Ending shot. Serve,,,,,Ethan Zou,1st serve,Deuce court (T),Return. Backhand,John Wehrle,Return. Slice,Cross,Return. Defensive,Return. Short,,,,,,Cheap Point on serve,
6032,10,Set 2; 6:6; 5:2*,5871,Ethan Zou,John Wehrle,Unforced Error,Unforced Error,5-8 shots,5,Non-stress point,Tie-break,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside in,Ending shot. Half court zone,Ending shot. Short,John Wehrle,1st serve,Ad court (T),Return. Forehand,Ethan Zou,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside out,Serve + 1 shot. Defensive,Serve + 1 shot. Middle,Not a Cheap point,
6057,12,Set 2; 6:6; 6:2*,5878,Ethan Zou,John Wehrle,Winner/Provoked Point,Provoked Point,5-8 shots,7,Non-stress point,Tie-break,Ending shot. Forehand,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Defensive,Ending shot. Deep,John Wehrle,1st serve,Deuce court (Body),Return. Backhand,Ethan Zou,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Middle,Not a Cheap point,
