1.01 POSITION,1.02 DURATION,1.03 SCORE,1.04 ENDING SHOT MARKER ID,1.1 WHO WON THE POINT,1.11 WHO LOST THE POINT,1.2 RALLY OUTCOME,1.2.1 RALLY OUTCOME DETAILED,1.3 RALLY LENGTH,1.3.1 RALLY LENGTH DETAILED,1.4 GAME SCORE CONDITIONS,1.5 SET SCORE CONDITIONS,2.1 ENDING SHOT. SHOT TYPE,2.2 ENDING SHOT. SHOT CATEGORY,2.3 ENDING SHOT. SHOT DIRECTION,2.4 ENDING SHOT. HITTING POINT,2.5 ENDING SHOT. DEPTH,3.1 SERVER,3.2 SERVE ORDER,3.3 SERVE DIRECTION,4.1 RETURN. SHOT TYPE,4.1 RETURNER,4.2 RETURN. SHOT CATEGORY,4.3 RETURN. SHOT DIRECTION,4.4 RETURN. HITTING POINT,4.5 RETURN. DEPTH,5.1 SERVE + 1 SHOT. SHOT TYPE,5.2 SERVE + 1 SHOT. SHOT CATEGORY,5.3 SERVE + 1 SHOT. SHOT DIRECTION,5.4 SERVE + 1 SHOT. HITTING POINT,5.5 SERVE + 1 SHOT. DEPTH,6.1 CHEAP POINT,7.1 DISPUTABLE POINT
1058,11,Set 1; 2:2; 0:15*,5158,Sam English,Talman Ramsey,Unforced Error,Unforced Error,5-8 shots,5,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Approach Shot,Inside out,Ending shot. Half court zone,Ending shot. Deep,Talman Ramsey,1st serve,Ad court (Wide),Return. Backhand,Sam English,Return. Topspin/Flat,Cross,Return. Neutral aggressive,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Half court zone,Serve + 1 shot. Deep,Not a Cheap point,
1088,11,Set 1; 2:2; 15:15*,5165,Talman Ramsey,Sam English,Unforced Error,Unforced Error,5-8 shots,6,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Aggressive,Ending shot. Short,Talman Ramsey,1st serve,Deuce court (Body),Return. Forehand,Sam English,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside in,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Not a Cheap point,
1119,29,Set 1; 2:2; 15:30*,5184,Talman Ramsey,Sam English,Unforced Error,Unforced Error,9+ shots,18,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Approach Shot,Down the line,Ending shot. Neutral Aggressive,Ending shot. Middle,Talman Ramsey,1st serve,Ad court (Wide),Return. Backhand,Sam English,Return. Topspin/Flat,Cross,Return. Neutral aggressive,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Half court zone,Serve + 1 shot. Deep,Not a Cheap point,
1169,16,Set 1; 2:2; 15:40*,5193,Sam English,Talman Ramsey,Winner/Provoked Point,Provoked Point,9+ shots,9,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Approach Shot,Inside in,Ending shot. Neutral Aggressive,Ending shot. Middle,Talman Ramsey,1st serve,Deuce court (Body),Return. Forehand,Sam English,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Not a Cheap point,
1205,11,Set 1; 2:2; 30:40*,5200,Talman Ramsey,Sam English,Winner/Provoked Point,Provoked Point,5-8 shots,6,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Aggressive,Ending shot. Deep,Talman Ramsey,1st serve,Ad court (Wide),Return. Backhand,Sam English,Return. Topspin/Flat,Cross,Return. Neutral aggressive,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Cheap Point on serve,
1324,16,Set 1; 2:3; *0:0,5211,Talman Ramsey,Sam English,Unforced Error,Unforced Error,9+ shots,9,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside out,Ending shot. Neutral Defensive,Ending shot. Short,Sam English,1st serve,Deuce court (Body),Return. Forehand,Talman Ramsey,Return. Topspin/Flat,Cross,Return. Neutral defensive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
1361,8,Set 1; 2:3; *0:15,5215,Talman Ramsey,Sam English,Unforced Error,Unforced Error,3-4 shots,3,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Approach Shot,Inside out,Ending shot. Half court zone,Ending shot. Short,Sam English,1st serve,Ad court (Wide),Return. Backhand,Talman Ramsey,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Approach Shot,Inside out,Serve + 1 shot. Half court zone,Serve + 1 shot. Short,Not a Cheap point,
1399,24,Set 1; 2:3; *0:30,5231,Talman Ramsey,Sam English,Winner/Provoked Point,Provoked Point,9+ shots,15,15:30 and 0:30,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Approach Shot,Down the line,Ending shot. Neutral Aggressive,Ending shot. Middle,Sam English,2nd serve,Deuce court (T),Return. Backhand,Talman Ramsey,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside center,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
1464,29,Set 1; 2:3; *0:40,5251,Talman Ramsey,Sam English,Winner/Provoked Point,Winner,9+ shots,18,Break Point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Passing Shot,Down the line,Ending shot. Neutral Aggressive,Ending shot. Middle,Sam English,1st serve,Ad court (T),Return. Forehand,Talman Ramsey,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Not a Cheap point,
1521,16,Set 1; 2:4; 0:0*,5262,Sam English,Talman Ramsey,Winner/Provoked Point,Winner,9+ shots,10,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Short,Talman Ramsey,1st serve,Deuce court (Body),Return. Forehand,Sam English,Return. Topspin/Flat,Down the line,Return. Neutral defensive,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
1556,7,Set 1; 2:4; 15:0*,5266,Talman Ramsey,Sam English,Winner/Provoked Point,Winner,3-4 shots,3,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Approach Shot,Down the line,Ending shot. Neutral Aggressive,Ending shot. Deep,Talman Ramsey,1st serve,Ad court (T),Return. Forehand,Sam English,Return. Topspin/Flat,Down the line,Return. Defensive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Approach Shot,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Cheap Point on serve,
1587,10,Set 1; 2:4; 15:15*,5273,Sam English,Talman Ramsey,Unforced Error,Unforced Error,5-8 shots,5,Non-stress point,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Aggressive,Ending shot. Deep,Talman Ramsey,2nd serve,Deuce court (Body),Return. Forehand,Sam English,Return. Topspin/Flat,Down the line,Return. Neutral basic,Return. Deep,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Not a Cheap point,
1611,27,Set 1; 2:4; 30:15*,5290,Talman Ramsey,Sam English,Unforced Error,Unforced Error,9+ shots,16,15:30 and 0:30,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Defensive,Ending shot. Short,Talman Ramsey,1st serve,Ad court (T),Return. Forehand,Sam English,Return. Topspin/Flat,Center,Return. Neutral defensive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Not a Cheap point,
1671,7,Set 1; 2:4; 30:30*,5295,Sam English,Talman Ramsey,Unforced Error,Unforced Error,3-4 shots,3,30:30 and 40:40,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Aggressive,Ending shot. Short,Talman Ramsey,2nd serve,Deuce court (Body),Return. Forehand,Sam English,Return. Topspin/Flat,Down the line,Return. Neutral basic,Return. Deep,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Not a Cheap point,
1690,9,Set 1; 2:4; 40:30*,5299,Talman Ramsey,Sam English,Winner/Provoked Point,Provoked Point,3-4 shots,4,Break Point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside in,Ending shot. Neutral Aggressive,Ending shot. Middle,Talman Ramsey,1st serve,Ad court (Wide),Return. Backhand,Sam English,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside in,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Cheap Point on serve,
1712,25,Set 1; 2:4; 40:40*,5315,Sam English,Talman Ramsey,Winner/Provoked Point,Winner,9+ shots,14,30:30 and 40:40,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Approach Shot,Inside out,Ending shot. Half court zone,Ending shot. Middle,Talman Ramsey,1st serve,Ad court (Body),Return. Forehand,Sam English,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside center,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Middle,Not a Cheap point,
1860,5,Set 1; 3:4; *0:0,5318,Talman Ramsey,Sam English,Unforced Error,Unforced Error,1-2 shots,1,Non-stress point,Middle: 5-8 game,Ending shot. Serve,,,,,Sam English,2nd serve,Deuce court (T),,Talman Ramsey,,,,,,,,,,Not a Cheap point,
1882,21,Set 1; 3:4; *0:15,5329,Sam English,Talman Ramsey,Winner/Provoked Point,Provoked Point,9+ shots,12,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside out,Ending shot. Neutral Aggressive,Ending shot. Short,Sam English,1st serve,Ad court (Wide),Return. Backhand,Talman Ramsey,Return. Topspin/Flat,Center,Return. Defensive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Middle,Not a Cheap point,
1931,18,Set 1; 3:4; *15:15,5338,Sam English,Talman Ramsey,Winner/Provoked Point,Provoked Point,5-8 shots,8,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside in,Ending shot. Neutral Defensive,Ending shot. Short,Sam English,1st serve,Deuce court (T),Return. Backhand,Talman Ramsey,Return. Slice,Down the line,Return. Defensive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside out,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Not a Cheap point,
1987,13,Set 1; 3:4; *30:15,5348,Talman Ramsey,Sam English,Unforced Error,Unforced Error,5-8 shots,7,Non-stress point,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Center,Ending shot. Neutral Aggressive,Ending shot. Short,Sam English,2nd serve,Ad court (Wide),Return. Backhand,Talman Ramsey,Return. Topspin/Flat,Down the line,Return. Defensive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
2024,10,Set 1; 3:4; *30:30,5354,Talman Ramsey,Sam English,Unforced Error,Unforced Error,5-8 shots,5,30:30 and 40:40,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Approach Shot,Down the line,Ending shot. Neutral Aggressive,Ending shot. Deep,Sam English,1st serve,Deuce court (Body),Return. Forehand,Talman Ramsey,Return. Topspin/Flat,Center,Return. Defensive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
2058,8,Set 1; 3:4; *30:40,5358,Sam English,Talman Ramsey,Winner/Provoked Point,Provoked Point,3-4 shots,4,Break Point,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Aggressive,Ending shot. Deep,Sam English,1st serve,Ad court (Body),Return. Forehand,Talman Ramsey,Return. Slice,Cross,Return. Defensive,Return. Deep,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Cheap Point on serve,
2099,10,Set 1; 3:4; *40:40,5366,Sam English,Talman Ramsey,Winner/Provoked Point,Winner,5-8 shots,5,30:30 and 40:40,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Middle,Sam English,2nd serve,Deuce court (T),Return. Backhand,Talman Ramsey,Return. Topspin/Flat,Center,Return. Defensive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Approach Shot,Inside out,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Cheap Point on serve,
2136,6,Set 1; 4:4; 0:0*,5368,Talman Ramsey,Sam English,Winner/Provoked Point,Provoked Point,1-2 shots,2,Non-stress point,Middle: 5-8 game,Ending shot. Serve,,,,,Talman Ramsey,1st serve,Deuce court (T),Return. Forehand,Sam English,Return. Topspin/Flat,Down the line,Return. Neutral basic,Return. Short,,,,,,Cheap Point on serve,
2168,6,Set 1; 4:4; 0:15*,5372,Talman Ramsey,Sam English,Unforced Error,Unforced Error,1-2 shots,2,Non-stress point,Middle: 5-8 game,Ending shot. Return,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Aggressive,Ending shot. Deep,Talman Ramsey,2nd serve,Ad court (Body),Return. Backhand,Sam English,Return. Topspin/Flat,Cross,Return. Neutral aggressive,Return. Deep,,,,,,Not a Cheap point,
2193,6,Set 1; 4:4; 0:30*,5373,Talman Ramsey,Sam English,Winner/Provoked Point,Provoked Point,1-2 shots,2,Non-stress point,Middle: 5-8 game,Ending shot. Serve,,,,,Talman Ramsey,1st serve,Deuce court (Body),Return. Forehand,Sam English,Return. Topspin/Flat,Down the line,Return. Neutral basic,Return. Short,,,,,,Cheap Point on serve,
2220,7,Set 1; 4:4; 0:40*,5377,Sam English,Talman Ramsey,Unforced Error,Unforced Error,3-4 shots,3,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside in,Ending shot. Half court zone,Ending shot. Deep,Talman Ramsey,1st serve,Ad court (Wide),Return. Backhand,Sam English,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside in,Serve + 1 shot. Half court zone,Serve + 1 shot. Deep,Not a Cheap point,
2243,10,Set 1; 4:4; 15:40*,5382,Sam English,Talman Ramsey,Winner/Provoked Point,Provoked Point,5-8 shots,5,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Approach Shot,Cross,Ending shot. Neutral Aggressive,Ending shot. Middle,Talman Ramsey,1st serve,Deuce court (T),Return. Backhand,Sam English,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Cheap Point on return,
2280,5,Set 1; 4:4; 30:40*,5385,Talman Ramsey,Sam English,Winner/Provoked Point,Provoked Point,1-2 shots,2,Non-stress point,Middle: 5-8 game,Ending shot. Serve,,,,,Talman Ramsey,1st serve,Ad court (Wide),Return. Backhand,Sam English,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Deep,,,,,,Cheap Point on serve,
2430,10,Set 1; 4:5; *0:0,5390,Talman Ramsey,Sam English,Winner/Provoked Point,Provoked Point,5-8 shots,5,Non-stress point,End: 9-12 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Aggressive,Ending shot. Deep,Sam English,1st serve,Deuce court (Wide),Return. Forehand,Talman Ramsey,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Cheap Point on return,
2458,5,Set 1; 4:5; *0:15,5393,Sam English,Talman Ramsey,Winner/Provoked Point,Provoked Point,1-2 shots,2,Non-stress point,End: 9-12 game,Ending shot. Serve,,,,,Sam English,1st serve,Ad court (Wide),Return. Backhand,Talman Ramsey,Return. Topspin/Flat,Down the line,Return. Neutral basic,Return. Middle,,,,,,Cheap Point on serve,
2489,28,Set 1; 4:5; *15:15,5410,Talman Ramsey,Sam English,Winner/Provoked Point,Provoked Point,9+ shots,17,Non-stress point,End: 9-12 game,Ending shot. Forehand,Ending shot. Approach Shot,Inside out,Ending shot. Neutral Aggressive,Ending shot. Deep,Sam English,1st serve,Deuce court (T),Return. Backhand,Talman Ramsey,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside out,Serve + 1 shot. Defensive,Serve + 1 shot. Deep,Not a Cheap point,
2556,28,Set 1; 4:5; *15:30,5429,Sam English,Talman Ramsey,Winner/Provoked Point,Winner,9+ shots,17,15:30 and 0:30,End: 9-12 game,Ending shot. Forehand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Short,Sam English,1st serve,Ad court (T),Return. Forehand,Talman Ramsey,Return. Topspin/Flat,Center,Return. Defensive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside out,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
2613,11,Set 1; 4:5; *30:30,5435,Talman Ramsey,Sam English,Unforced Error,Unforced Error,5-8 shots,5,30:30 and 40:40,End: 9-12 game,Ending shot. Forehand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Short,Sam English,1st serve,Deuce court (T),Return. Backhand,Talman Ramsey,Return. Lob,Cross,Return. Neutral defensive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Approach Shot,Cross,Serve + 1 shot. Half court zone,Serve + 1 shot. Deep,Not a Cheap point,
2651,14,Set 1; 4:5; *30:40,5443,Talman Ramsey,Sam English,Unforced Error,Unforced Error,5-8 shots,7,Break Point,End: 9-12 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside out,Ending shot. Neutral Aggressive,Ending shot. Short,Sam English,1st serve,Ad court (Body),Return. Backhand,Talman Ramsey,Return. Topspin/Flat,Down the line,Return. Neutral defensive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Not a Cheap point,
2830,7,Set 2; 0:0; 0:0*,5449,Sam English,Talman Ramsey,Unforced Error,Unforced Error,3-4 shots,3,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Aggressive,Ending shot. Middle,Talman Ramsey,1st serve,Deuce court (Body),Return. Forehand,Sam English,Return. Topspin/Flat,Center,Return. Defensive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
2866,17,Set 2; 0:0; 15:0*,5459,Talman Ramsey,Sam English,Winner/Provoked Point,Provoked Point,9+ shots,10,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside in,Ending shot. Neutral Aggressive,Ending shot. Middle,Talman Ramsey,1st serve,Ad court (Wide),Return. Backhand,Sam English,Return. Topspin/Flat,Cross,Return. Defensive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside in,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
2916,14,Set 2; 0:0; 15:15*,5469,Talman Ramsey,Sam English,Winner/Provoked Point,Provoked Point,5-8 shots,8,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Aggressive,Ending shot. Middle,Talman Ramsey,2nd serve,Deuce court (T),Return. Forehand,Sam English,Return. Topspin/Flat,Cross,Return. Neutral defensive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
2963,9,Set 2; 0:0; 15:30*,5477,Sam English,Talman Ramsey,Unforced Error,Unforced Error,5-8 shots,5,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Slice,Inside out,Ending shot. Neutral Aggressive,Ending shot. Deep,Talman Ramsey,2nd serve,Ad court (Wide),Return. Backhand,Sam English,Return. Topspin/Flat,Center,Return. Defensive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
2999,5,Set 2; 0:0; 30:30*,5481,Talman Ramsey,Sam English,Unforced Error,Unforced Error,1-2 shots,2,30:30 and 40:40,Beginning: 1-4 game,Ending shot. Return,Ending shot. Topspin/Flat,Center,Ending shot. Neutral Defensive,Ending shot. Deep,Talman Ramsey,2nd serve,Deuce court (Wide),Return. Forehand,Sam English,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Deep,,,,,,Not a Cheap point,
3023,6,Set 2; 0:0; 30:40*,5484,Talman Ramsey,Sam English,Unforced Error,Unforced Error,1-2 shots,2,Non-stress point,Beginning: 1-4 game,Ending shot. Return,Ending shot. Topspin/Flat,Down the line,Ending shot. Half court zone,Ending shot. Short,Talman Ramsey,2nd serve,Ad court (Wide),Return. Backhand,Sam English,Return. Topspin/Flat,Down the line,Return. Half court zone,Return. Short,,,,,,Not a Cheap point,
3132,9,Set 2; 0:1; *0:0,5488,Sam English,Talman Ramsey,Winner/Provoked Point,Provoked Point,3-4 shots,4,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Aggressive,Ending shot. Short,Sam English,2nd serve,Deuce court (T),Return. Backhand,Talman Ramsey,Return. Topspin/Flat,Center,Return. Defensive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Cheap Point on serve,
3172,14,Set 2; 0:1; *15:0,5497,Talman Ramsey,Sam English,Winner/Provoked Point,Provoked Point,5-8 shots,7,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Defensive,Ending shot. Deep,Sam English,2nd serve,Ad court (Wide),Return. Backhand,Talman Ramsey,Return. Topspin/Flat,Center,Return. Defensive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Middle,Not a Cheap point,
3211,21,Set 2; 0:1; *15:15,5511,Talman Ramsey,Sam English,Winner/Provoked Point,Winner,9+ shots,12,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Aggressive,Ending shot. Deep,Sam English,1st serve,Deuce court (T),Return. Backhand,Talman Ramsey,Return. Slice,Down the line,Return. Defensive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside out,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Not a Cheap point,
3259,16,Set 2; 0:1; *15:30,5520,Talman Ramsey,Sam English,Unforced Error,Unforced Error,5-8 shots,7,15:30 and 0:30,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Center,Ending shot. Neutral Defensive,Ending shot. Short,Sam English,2nd serve,Ad court (Body),Return. Forehand,Talman Ramsey,Return. Topspin/Flat,Down the line,Return. Defensive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Middle,Not a Cheap point,
3315,14,Set 2; 0:1; *15:40,5529,Sam English,Talman Ramsey,Winner/Provoked Point,Winner,5-8 shots,7,Break Point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Short,Sam English,2nd serve,Deuce court (Body),Return. Forehand,Talman Ramsey,Return. Topspin/Flat,Center,Return. Defensive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
3348,6,Set 2; 0:1; *30:40,5531,Sam English,Talman Ramsey,Winner/Provoked Point,Provoked Point,1-2 shots,2,Break Point,Beginning: 1-4 game,Ending shot. Serve,,,,,Sam English,1st serve,Ad court (Body),Return. Forehand,Talman Ramsey,Return. Topspin/Flat,Center,Return. Defensive,Return. Short,,,,,,Cheap Point on serve,
3377,5,Set 2; 0:1; *40:40,5533,Sam English,Talman Ramsey,Winner/Provoked Point,Provoked Point,1-2 shots,2,30:30 and 40:40,Beginning: 1-4 game,Ending shot. Serve,,,,,Sam English,1st serve,Ad court (T),Return. Forehand,Talman Ramsey,Return. Topspin/Flat,Center,Return. Defensive,Return. Deep,,,,,,Cheap Point on serve,
3401,9,Set 2; 1:1; 0:0*,5537,Talman Ramsey,Sam English,Winner/Provoked Point,Provoked Point,3-4 shots,4,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Aggressive,Ending shot. Middle,Talman Ramsey,1st serve,Deuce court (Body),Return. Forehand,Sam English,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Cheap Point on serve,
3418,11,Set 2; 1:1; 0:15*,5543,Sam English,Talman Ramsey,Winner/Provoked Point,Provoked Point,5-8 shots,5,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Defensive,Ending shot. Middle,Talman Ramsey,1st serve,Ad court (Wide),Return. Backhand,Sam English,Return. Topspin/Flat,Down the line,Return. Neutral basic,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Defensive,Serve + 1 shot. Deep,Cheap Point on return,
