1.01 POSITION,1.02 DURATION,1.03 SCORE,1.04 ENDING SHOT MARKER ID,1.1 WHO WON THE POINT,1.11 WHO LOST THE POINT,1.2 RALLY OUTCOME,1.2.1 RALLY OUTCOME DETAILED,1.3 RALLY LENGTH,1.3.1 RALLY LENGTH DETAILED,1.4 GAME SCORE CONDITIONS,1.5 SET SCORE CONDITIONS,2.1 ENDING SHOT. SHOT TYPE,2.2 ENDING SHOT. SHOT CATEGORY,2.3 ENDING SHOT. SHOT DIRECTION,2.4 ENDING SHOT. HITTING POINT,2.5 ENDING SHOT. DEPTH,3.1 SERVER,3.2 SERVE ORDER,3.3 SERVE DIRECTION,4.1 RETURN. SHOT TYPE,4.1 RETURNER,4.2 RETURN. SHOT CATEGORY,4.3 RETURN. SHOT DIRECTION,4.4 RETURN. HITTING POINT,4.5 RETURN. DEPTH,5.1 SERVE + 1 SHOT. SHOT TYPE,5.2 SERVE + 1 SHOT. SHOT CATEGORY,5.3 SERVE + 1 SHOT. SHOT DIRECTION,5.4 SERVE + 1 SHOT. HITTING POINT,5.5 SERVE + 1 SHOT. DEPTH,6.1 CHEAP POINT,7.1 DISPUTABLE POINT
3485,13,Set 2; 4:0; *30:15,5471,Luke Feng,Josh Kim,Unforced Error,Unforced Error,5-8 shots,7,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Center,Ending shot. Defensive,Ending shot. Deep,Josh Kim,2nd serve,Ad court (Wide),Return. Backhand,Luke Feng,Return. Topspin/Flat,Cross,Return. Defensive,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Not a Cheap point,
3511,15,Set 2; 4:0; *30:30,5480,Josh Kim,Luke Feng,Unforced Error,Unforced Error,5-8 shots,8,30:30 and 40:40,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Slice,Cross,Ending shot. Half court zone,Ending shot. Deep,Josh Kim,1st serve,Deuce court (Wide),Return. Forehand,Luke Feng,Return. Slice,Center,Return. Neutral basic,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Not a Cheap point,
3542,17,Set 2; 4:0; *40:30,5490,Luke Feng,Josh Kim,Unforced Error,Unforced Error,9+ shots,9,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside in,Ending shot. Half court zone,Ending shot. Deep,Josh Kim,1st serve,Ad court (T),Return. Forehand,Luke Feng,Return. Topspin/Flat,Center,Return. Defensive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside in,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Deep,Not a Cheap point,
3579,23,Set 2; 4:0; *40:40,5504,Luke Feng,Josh Kim,Unforced Error,Unforced Error,9+ shots,13,30:30 and 40:40,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside center,Ending shot. Half court zone,Ending shot. Short,Josh Kim,1st serve,Ad court (Wide),Return. Backhand,Luke Feng,Return. Topspin/Flat,Center,Return. Defensive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside in,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Not a Cheap point,
3723,5,Set 2; 4:1; 0:0*,5507,Luke Feng,Josh Kim,Winner/Provoked Point,Provoked Point,1-2 shots,2,Non-stress point,Middle: 5-8 game,Ending shot. Serve,,,,,Luke Feng,2nd serve,Deuce court (T),Return. Backhand,Josh Kim,Return. Topspin/Flat,Cross,Return. Neutral defensive,Return. Short,,,,,,Cheap Point on serve,
3751,16,Set 2; 4:1; 0:15*,5517,Josh Kim,Luke Feng,Unforced Error,Unforced Error,9+ shots,9,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Short,Luke Feng,1st serve,Ad court (Wide),Return. Backhand,Josh Kim,Return. Topspin/Flat,Center,Return. Defensive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
3794,14,Set 2; 4:1; 15:15*,5525,Josh Kim,Luke Feng,Unforced Error,Unforced Error,5-8 shots,7,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside out,Ending shot. Defensive,Ending shot. Middle,Luke Feng,1st serve,Deuce court (Body),Return. Backhand,Josh Kim,Return. Topspin/Flat,Down the line,Return. Defensive,Return. Deep,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Deep,Not a Cheap point,
3829,6,Set 2; 4:1; 30:15*,5528,Luke Feng,Josh Kim,Unforced Error,Unforced Error,1-2 shots,2,15:30 and 0:30,Middle: 5-8 game,Ending shot. Return,Ending shot. Topspin/Flat,Inside center,Ending shot. Defensive,Ending shot. Deep,Luke Feng,1st serve,Ad court (T),Return. Forehand,Josh Kim,Return. Topspin/Flat,Center,Return. Defensive,Return. Deep,,,,,,Not a Cheap point,
3858,14,Set 2; 4:1; 30:30*,5535,Josh Kim,Luke Feng,Unforced Error,Unforced Error,5-8 shots,7,30:30 and 40:40,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Defensive,Ending shot. Short,Luke Feng,1st serve,Deuce court (Body),Return. Backhand,Josh Kim,Return. Topspin/Flat,Center,Return. Defensive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Middle,Not a Cheap point,
3904,14,Set 2; 4:1; 40:30*,5544,Josh Kim,Luke Feng,Unforced Error,Unforced Error,5-8 shots,7,Break Point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Cross,Ending shot. Defensive,Ending shot. Deep,Luke Feng,2nd serve,Ad court (Wide),Return. Backhand,Josh Kim,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside out,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
3934,11,Set 2; 5:1; *0:0,5550,Luke Feng,Josh Kim,Unforced Error,Unforced Error,5-8 shots,5,Non-stress point,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Cross,Ending shot. Defensive,Ending shot. Deep,Josh Kim,1st serve,Deuce court (Wide),Return. Forehand,Luke Feng,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Middle,Not a Cheap point,
3958,9,Set 2; 5:1; *0:15,5555,Josh Kim,Luke Feng,Unforced Error,Unforced Error,3-4 shots,4,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Cross,Ending shot. Defensive,Ending shot. Middle,Josh Kim,1st serve,Ad court (Wide),Return. Backhand,Luke Feng,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside in,Serve + 1 shot. Defensive,Serve + 1 shot. Middle,Not a Cheap point,
4002,9,Set 2; 5:1; *15:15,5561,Josh Kim,Luke Feng,Unforced Error,Unforced Error,3-4 shots,4,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Aggressive,Ending shot. Deep,Josh Kim,2nd serve,Deuce court (T),Return. Backhand,Luke Feng,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Middle,Not a Cheap point,
4033,17,Set 2; 5:1; *30:15,5572,Luke Feng,Josh Kim,Winner/Provoked Point,Provoked Point,9+ shots,11,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Passing Shot,Down the line,Ending shot. Neutral Aggressive,Ending shot. Short,Josh Kim,1st serve,Ad court (Wide),Return. Backhand,Luke Feng,Return. Topspin/Flat,Down the line,Return. Neutral basic,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Defensive,Serve + 1 shot. Short,Not a Cheap point,
4071,12,Set 2; 5:1; *30:30,5581,Josh Kim,Luke Feng,Winner/Provoked Point,Winner,5-8 shots,7,30:30 and 40:40,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Middle,Josh Kim,1st serve,Deuce court (T),Return. Backhand,Luke Feng,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Defensive,Serve + 1 shot. Middle,Not a Cheap point,
4105,7,Set 2; 5:1; *40:30,5585,Luke Feng,Josh Kim,Unforced Error,Unforced Error,3-4 shots,3,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Cross,Ending shot. Half court zone,Ending shot. Short,Josh Kim,1st serve,Ad court (T),Return. Forehand,Luke Feng,Return. Topspin/Flat,Center,Return. Neutral defensive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Half court zone,Serve + 1 shot. Short,Not a Cheap point,
4130,6,Set 2; 5:1; *40:40,5588,Josh Kim,Luke Feng,Unforced Error,Unforced Error,1-2 shots,2,30:30 and 40:40,Middle: 5-8 game,Ending shot. Return,Ending shot. Topspin/Flat,Center,Ending shot. Neutral Defensive,Ending shot. Short,Josh Kim,1st serve,Ad court (Wide),Return. Backhand,Luke Feng,Return. Topspin/Flat,Center,Return. Neutral defensive,Return. Short,,,,,,Not a Cheap point,
