1.01 POSITION,1.02 DURATION,1.03 SCORE,1.04 ENDING SHOT MARKER ID,1.1 WHO WON THE POINT,1.11 WHO LOST THE POINT,1.2 RALLY OUTCOME,1.2.1 RALLY OUTCOME DETAILED,1.3 RALLY LENGTH,1.3.1 RALLY LENGTH DETAILED,1.4 GAME SCORE CONDITIONS,1.5 SET SCORE CONDITIONS,2.1 ENDING SHOT. SHOT TYPE,2.2 ENDING SHOT. SHOT CATEGORY,2.3 ENDING SHOT. SHOT DIRECTION,2.4 ENDING SHOT. HITTING POINT,2.5 ENDING SHOT. DEPTH,3.1 SERVER,3.2 SERVE ORDER,3.3 SERVE DIRECTION,4.1 RETURN. SHOT TYPE,4.1 RETURNER,4.2 RETURN. SHOT CATEGORY,4.3 RETURN. SHOT DIRECTION,4.4 RETURN. HITTING POINT,4.5 RETURN. DEPTH,5.1 SERVE + 1 SHOT. SHOT TYPE,5.2 SERVE + 1 SHOT. SHOT CATEGORY,5.3 SERVE + 1 SHOT. SHOT DIRECTION,5.4 SERVE + 1 SHOT. HITTING POINT,5.5 SERVE + 1 SHOT. DEPTH,6.1 CHEAP POINT,7.1 DISPUTABLE POINT
6296,13,Set 2; 5:5; *0:0,5973,Kael Shalin Shah,Drew Goldman,Winner/Provoked Point,Winner,5-8 shots,7,Non-stress point,End: 9-12 game,Ending shot. Forehand,Ending shot. Passing Shot,Cross,Ending shot. Defensive,Ending shot. Middle,Kael Shalin Shah,2nd serve,Deuce court (T),Return. Backhand,Drew Goldman,Return. Topspin/Flat,Center,Return. Neutral aggressive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside out,Serve + 1 shot. Defensive,Serve + 1 shot. Middle,Not a Cheap point,
6340,11,Set 2; 5:5; *15:0,5979,Drew Goldman,Kael Shalin Shah,Winner/Provoked Point,Provoked Point,5-8 shots,5,Non-stress point,End: 9-12 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Cross,Ending shot. Defensive,Ending shot. Middle,Kael Shalin Shah,2nd serve,Ad court (Wide),Return. Backhand,Drew Goldman,Return. Topspin/Flat,Center,Return. Neutral aggressive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside center,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Deep,Cheap Point on return,
6391,13,Set 2; 5:5; *15:15,5989,Drew Goldman,Kael Shalin Shah,Unforced Error,Unforced Error,5-8 shots,7,Non-stress point,End: 9-12 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside center,Ending shot. Defensive,Ending shot. Deep,Kael Shalin Shah,2nd serve,Deuce court (T),Return. Backhand,Drew Goldman,Return. Topspin/Flat,Center,Return. Neutral aggressive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Short,Not a Cheap point,
6422,6,Set 2; 5:5; *15:30,5991,Kael Shalin Shah,Drew Goldman,Winner/Provoked Point,Provoked Point,1-2 shots,2,15:30 and 0:30,End: 9-12 game,Ending shot. Serve,,,,,Kael Shalin Shah,1st serve,Ad court (Wide),Return. Backhand,Drew Goldman,Return. Topspin/Flat,Down the line,Return. Neutral aggressive,Return. Middle,,,,,,Cheap Point on serve,
6445,16,Set 2; 5:5; *30:30,6001,Drew Goldman,Kael Shalin Shah,Unforced Error,Unforced Error,9+ shots,9,30:30 and 40:40,End: 9-12 game,Ending shot. Forehand,Ending shot. Approach Shot,Inside in,Ending shot. Half court zone,Ending shot. Deep,Kael Shalin Shah,1st serve,Deuce court (T),Return. Backhand,Drew Goldman,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside out,Serve + 1 shot. Defensive,Serve + 1 shot. Deep,Not a Cheap point,
6478,10,Set 2; 5:5; *30:40,6005,Kael Shalin Shah,Drew Goldman,Winner/Provoked Point,Provoked Point,3-4 shots,4,Break Point,End: 9-12 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Aggressive,Ending shot. Middle,Kael Shalin Shah,1st serve,Ad court (Wide),Return. Backhand,Drew Goldman,Return. Topspin/Flat,Down the line,Return. Half court zone,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Cheap Point on serve,
6526,11,Set 2; 5:5; *40:40,6013,Drew Goldman,Kael Shalin Shah,Unforced Error,Unforced Error,5-8 shots,5,30:30 and 40:40,End: 9-12 game,Ending shot. Backhand,Ending shot. Slice,Center,Ending shot. Defensive,Ending shot. Short,Kael Shalin Shah,2nd serve,Deuce court (T),Return. Backhand,Drew Goldman,Return. Topspin/Flat,Center,Return. Neutral aggressive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Middle,Not a Cheap point,
6657,5,Set 2; 5:6; 0:0*,6016,Kael Shalin Shah,Drew Goldman,Unforced Error,Unforced Error,1-2 shots,1,Non-stress point,End: 9-12 game,Ending shot. Serve,,,,,Drew Goldman,2nd serve,Deuce court (T),,Kael Shalin Shah,,,,,,,,,,Not a Cheap point,
6680,7,Set 2; 5:6; 15:0*,6019,Drew Goldman,Kael Shalin Shah,Winner/Provoked Point,Winner,3-4 shots,3,Non-stress point,End: 9-12 game,Ending shot. Forehand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Short,Drew Goldman,1st serve,Ad court (Wide),Return. Backhand,Kael Shalin Shah,Return. Passing Shot,Center,Return. Defensive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Volley,,Serve + 1 shot. Net Area,Serve + 1 shot. Short,Cheap Point on serve,
6725,5,Set 2; 5:6; 15:15*,6022,Kael Shalin Shah,Drew Goldman,Unforced Error,Unforced Error,1-2 shots,1,Non-stress point,End: 9-12 game,Ending shot. Serve,,,,,Drew Goldman,2nd serve,Deuce court (Body),,Kael Shalin Shah,,,,,,,,,,Not a Cheap point,
6741,7,Set 2; 5:6; 30:15*,6025,Drew Goldman,Kael Shalin Shah,Winner/Provoked Point,Winner,3-4 shots,3,15:30 and 0:30,End: 9-12 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Aggressive,Ending shot. Middle,Drew Goldman,1st serve,Ad court (T),Return. Forehand,Kael Shalin Shah,Return. Topspin/Flat,Cross,Return. Defensive,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Cheap Point on serve,
6768,6,Set 2; 5:6; 30:30*,6027,Drew Goldman,Kael Shalin Shah,Winner/Provoked Point,Provoked Point,1-2 shots,2,30:30 and 40:40,End: 9-12 game,Ending shot. Serve,,,,,Drew Goldman,1st serve,Deuce court (Wide),Return. Forehand,Kael Shalin Shah,Return. Topspin/Flat,Center,Return. Defensive,Return. Short,,,,,,Cheap Point on serve,
6795,18,Set 2; 5:6; 30:40*,6038,Kael Shalin Shah,Drew Goldman,Winner/Provoked Point,Provoked Point,9+ shots,11,Non-stress point,End: 9-12 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Aggressive,Ending shot. Middle,Drew Goldman,1st serve,Ad court (Body),Return. Forehand,Kael Shalin Shah,Return. Topspin/Flat,Center,Return. Defensive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside in,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
6844,7,Set 2; 5:6; 40:40*,6043,Kael Shalin Shah,Drew Goldman,Unforced Error,Unforced Error,3-4 shots,3,30:30 and 40:40,End: 9-12 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Down the line,Ending shot. Half court zone,Ending shot. Deep,Drew Goldman,1st serve,Deuce court (Body),Return. Forehand,Kael Shalin Shah,Return. Topspin/Flat,Down the line,Return. Defensive,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Half court zone,Serve + 1 shot. Deep,Not a Cheap point,
6897,9,Set 2; 6:6; *0:0,6050,Kael Shalin Shah,Drew Goldman,Unforced Error,Unforced Error,3-4 shots,4,Non-stress point,Tie-break,Ending shot. Backhand,Ending shot. Topspin/Flat,Cross,Ending shot. Half court zone,Ending shot. Deep,Kael Shalin Shah,2nd serve,Deuce court (T),Return. Backhand,Drew Goldman,Return. Topspin/Flat,Center,Return. Half court zone,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside out,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Not a Cheap point,
6926,8,Set 2; 6:6; 1:0*,6054,Kael Shalin Shah,Drew Goldman,Unforced Error,Unforced Error,3-4 shots,3,Non-stress point,Tie-break,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside in,Ending shot. Half court zone,Ending shot. Deep,Drew Goldman,1st serve,Ad court (Body),Return. Forehand,Kael Shalin Shah,Return. Topspin/Flat,Center,Return. Defensive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside in,Serve + 1 shot. Half court zone,Serve + 1 shot. Deep,Not a Cheap point,
6949,22,Set 2; 6:6; 2:0*,6067,Kael Shalin Shah,Drew Goldman,Winner/Provoked Point,Winner,9+ shots,12,Non-stress point,Tie-break,Ending shot. Forehand,Ending shot. Lob,,Ending shot. Neutral Aggressive,Ending shot. Middle,Drew Goldman,1st serve,Deuce court (Wide),Return. Forehand,Kael Shalin Shah,Return. Topspin/Flat,Center,Return. Defensive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Defensive,Serve + 1 shot. Deep,Not a Cheap point,
7004,6,Set 2; 6:6; *3:0,6069,Kael Shalin Shah,Drew Goldman,Winner/Provoked Point,Provoked Point,1-2 shots,2,Non-stress point,Tie-break,Ending shot. Serve,,,,,Kael Shalin Shah,1st serve,Ad court (T),Return. Forehand,Drew Goldman,Return. Topspin/Flat,Cross,Return. Neutral aggressive,Return. Middle,,,,,,Cheap Point on serve,
7043,19,Set 2; 6:6; *4:0,6081,Kael Shalin Shah,Drew Goldman,Unforced Error,Unforced Error,9+ shots,10,Non-stress point,Tie-break,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside out,Ending shot. Half court zone,Ending shot. Deep,Kael Shalin Shah,2nd serve,Deuce court (T),Return. Backhand,Drew Goldman,Return. Topspin/Flat,Center,Return. Neutral aggressive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside out,Serve + 1 shot. Defensive,Serve + 1 shot. Short,Not a Cheap point,
7088,9,Set 2; 6:6; 5:0*,6087,Drew Goldman,Kael Shalin Shah,Winner/Provoked Point,Winner,5-8 shots,5,Non-stress point,Tie-break,Ending shot. Forehand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Middle,Drew Goldman,1st serve,Ad court (Wide),Return. Backhand,Kael Shalin Shah,Return. Passing Shot,Center,Return. Defensive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Volley,,Serve + 1 shot. Net Area,Serve + 1 shot. Deep,Cheap Point on serve,
7172,7,Set 2; 6:6; 5:1*,6091,Kael Shalin Shah,Drew Goldman,Unforced Error,Unforced Error,3-4 shots,3,Non-stress point,Tie-break,Ending shot. Backhand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Deep,Drew Goldman,1st serve,Deuce court (T),Return. Forehand,Kael Shalin Shah,Return. Passing Shot,Down the line,Return. Defensive,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Volley,,Serve + 1 shot. Net Area,Serve + 1 shot. Deep,Not a Cheap point,
7193,6,Set 2; 6:6; *6:1,6093,Kael Shalin Shah,Drew Goldman,Winner/Provoked Point,Provoked Point,1-2 shots,2,Non-stress point,Tie-break,Ending shot. Serve,,,,,Kael Shalin Shah,1st serve,Ad court (Wide),Return. Backhand,Drew Goldman,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Deep,,,,,,Cheap Point on serve,
