1.01 POSITION,1.02 DURATION,1.03 SCORE,1.04 ENDING SHOT MARKER ID,1.1 WHO WON THE POINT,1.11 WHO LOST THE POINT,1.2 RALLY OUTCOME,1.2.1 RALLY OUTCOME DETAILED,1.3 RALLY LENGTH,1.3.1 RALLY LENGTH DETAILED,1.4 GAME SCORE CONDITIONS,1.5 SET SCORE CONDITIONS,2.1 ENDING SHOT. SHOT TYPE,2.2 ENDING SHOT. SHOT CATEGORY,2.3 ENDING SHOT. SHOT DIRECTION,2.4 ENDING SHOT. HITTING POINT,2.5 ENDING SHOT. DEPTH,3.1 SERVER,3.2 SERVE ORDER,3.3 SERVE DIRECTION,4.1 RETURN. SHOT TYPE,4.1 RETURNER,4.2 RETURN. SHOT CATEGORY,4.3 RETURN. SHOT DIRECTION,4.4 RETURN. HITTING POINT,4.5 RETURN. DEPTH,5.1 SERVE + 1 SHOT. SHOT TYPE,5.2 SERVE + 1 SHOT. SHOT CATEGORY,5.3 SERVE + 1 SHOT. SHOT DIRECTION,5.4 SERVE + 1 SHOT. HITTING POINT,5.5 SERVE + 1 SHOT. DEPTH,6.1 CHEAP POINT,7.1 DISPUTABLE POINT
4370,9,Set 2; 2:1; *0:0,5544,Luke Feng,Noah Lewis,Winner/Provoked Point,Provoked Point,3-4 shots,4,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Approach Shot,Inside out,Ending shot. Net Area,Ending shot. Deep,Luke Feng,1st serve,Deuce court (Body),Return. Forehand,Noah Lewis,Return. Topspin/Flat,Center,Return. Defensive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Approach Shot,Inside out,Serve + 1 shot. Net Area,Serve + 1 shot. Deep,Cheap Point on serve,
4409,14,Set 2; 2:1; *15:0,5555,Luke Feng,Noah Lewis,Unforced Error,Unforced Error,5-8 shots,8,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Down the line,Ending shot. Half court zone,Ending shot. Deep,Luke Feng,2nd serve,Ad court (Wide),Return. Backhand,Noah Lewis,Return. Topspin/Flat,Center,Return. Half court zone,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside out,Serve + 1 shot. Half court zone,Serve + 1 shot. Short,Not a Cheap point,
4465,24,Set 2; 2:1; *30:0,5572,Noah Lewis,Luke Feng,Unforced Error,Unforced Error,9+ shots,15,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside out,Ending shot. Defensive,Ending shot. Middle,Luke Feng,2nd serve,Deuce court (Wide),Return. Forehand,Noah Lewis,Return. Topspin/Flat,Center,Return. Neutral aggressive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Not a Cheap point,
4520,6,Set 2; 2:1; *30:15,5575,Luke Feng,Noah Lewis,Unforced Error,Unforced Error,1-2 shots,2,Non-stress point,Beginning: 1-4 game,Ending shot. Return,Ending shot. Topspin/Flat,Down the line,Ending shot. Defensive,Ending shot. Short,Luke Feng,1st serve,Ad court (Body),Return. Backhand,Noah Lewis,Return. Topspin/Flat,Down the line,Return. Defensive,Return. Short,,,,,,Not a Cheap point,
4559,11,Set 2; 2:1; *40:15,5581,Luke Feng,Noah Lewis,Winner/Provoked Point,Winner,5-8 shots,5,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Lob,,Ending shot. Neutral Aggressive,Ending shot. Deep,Luke Feng,2nd serve,Deuce court (Wide),Return. Forehand,Noah Lewis,Return. Topspin/Flat,Center,Return. Half court zone,Return. Deep,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Cheap Point on serve,
4598,24,Set 2; 3:1; 0:0*,5596,Noah Lewis,Luke Feng,Unforced Error,Unforced Error,9+ shots,14,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside in,Ending shot. Neutral Aggressive,Ending shot. Short,Noah Lewis,1st serve,Deuce court (T),Return. Backhand,Luke Feng,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Deep,Not a Cheap point,
4651,5,Set 2; 3:1; 0:15*,5598,Noah Lewis,Luke Feng,Winner/Provoked Point,Winner,1-2 shots,1,Non-stress point,Beginning: 1-4 game,Ending shot. Serve,,,,,Noah Lewis,1st serve,Ad court (Wide),,Luke Feng,,,,,,,,,,Ace/Serve-winner,
4694,6,Set 2; 3:1; 0:30*,5601,Noah Lewis,Luke Feng,Unforced Error,Unforced Error,1-2 shots,2,Non-stress point,Beginning: 1-4 game,Ending shot. Return,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Aggressive,Ending shot. Deep,Noah Lewis,2nd serve,Deuce court (Body),Return. Forehand,Luke Feng,Return. Topspin/Flat,Down the line,Return. Neutral aggressive,Return. Deep,,,,,,Not a Cheap point,
4727,15,Set 2; 3:1; 0:40*,5610,Noah Lewis,Luke Feng,Unforced Error,Unforced Error,5-8 shots,8,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside out,Ending shot. Neutral Aggressive,Ending shot. Deep,Noah Lewis,2nd serve,Ad court (Body),Return. Backhand,Luke Feng,Return. Topspin/Flat,Cross,Return. Neutral aggressive,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Half court zone,Serve + 1 shot. Short,Not a Cheap point,
4855,9,Set 2; 3:2; *0:0,5616,Noah Lewis,Luke Feng,Unforced Error,Unforced Error,5-8 shots,5,Non-stress point,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Short,Luke Feng,1st serve,Deuce court (Body),Return. Backhand,Noah Lewis,Return. Topspin/Flat,Cross,Return. Defensive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Approach Shot,Down the line,Serve + 1 shot. Half court zone,Serve + 1 shot. Deep,Not a Cheap point,
4898,5,Set 2; 3:2; *0:15,5619,Noah Lewis,Luke Feng,Unforced Error,Unforced Error,1-2 shots,1,Non-stress point,Middle: 5-8 game,Ending shot. Serve,,,,,Luke Feng,2nd serve,Ad court (Wide),,Noah Lewis,,,,,,,,,,Not a Cheap point,
4948,6,Set 2; 3:2; *0:30,5622,Luke Feng,Noah Lewis,Unforced Error,Unforced Error,1-2 shots,2,15:30 and 0:30,Middle: 5-8 game,Ending shot. Return,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Aggressive,Ending shot. Deep,Luke Feng,2nd serve,Deuce court (Wide),Return. Forehand,Noah Lewis,Return. Topspin/Flat,Down the line,Return. Neutral basic,Return. Deep,,,,,,Not a Cheap point,
4973,38,Set 2; 3:2; *15:30,5646,Noah Lewis,Luke Feng,Winner/Provoked Point,Winner,9+ shots,24,15:30 and 0:30,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside in,Ending shot. Neutral Aggressive,Ending shot. Middle,Luke Feng,1st serve,Ad court (T),Return. Forehand,Noah Lewis,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Slice,Cross,Serve + 1 shot. Half court zone,Serve + 1 shot. Middle,Not a Cheap point,
5041,16,Set 2; 3:2; *15:40,5656,Luke Feng,Noah Lewis,Winner/Provoked Point,Winner,9+ shots,9,Break Point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Volley Smash,,Ending shot. Half court zone,Ending shot. Middle,Luke Feng,1st serve,Deuce court (Body),Return. Forehand,Noah Lewis,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Approach Shot,Inside out,Serve + 1 shot. Half court zone,Serve + 1 shot. Deep,Not a Cheap point,
5089,6,Set 2; 3:2; *30:40,5658,Luke Feng,Noah Lewis,Winner/Provoked Point,Provoked Point,1-2 shots,2,Break Point,Middle: 5-8 game,Ending shot. Serve,,,,,Luke Feng,1st serve,Ad court (Wide),Return. Backhand,Noah Lewis,Return. Slice,Down the line,Return. Defensive,Return. Short,,,,,,Cheap Point on serve,
5125,15,Set 2; 3:2; *40:40,5667,Luke Feng,Noah Lewis,Unforced Error,Unforced Error,5-8 shots,8,30:30 and 40:40,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Aggressive,Ending shot. Middle,Luke Feng,1st serve,Deuce court (Wide),Return. Forehand,Noah Lewis,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Middle,Not a Cheap point,
5195,6,Set 2; 4:2; 0:0*,5669,Noah Lewis,Luke Feng,Winner/Provoked Point,Provoked Point,1-2 shots,2,Non-stress point,Middle: 5-8 game,Ending shot. Serve,,,,,Noah Lewis,1st serve,Deuce court (Body),Return. Backhand,Luke Feng,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Short,,,,,,Cheap Point on serve,
5227,9,Set 2; 4:2; 0:15*,5674,Noah Lewis,Luke Feng,Unforced Error,Unforced Error,3-4 shots,4,Non-stress point,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Lob,,Ending shot. Neutral Aggressive,Ending shot. Deep,Noah Lewis,1st serve,Ad court (T),Return. Forehand,Luke Feng,Return. Slice,Center,Return. Defensive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Approach Shot,Inside out,Serve + 1 shot. Half court zone,Serve + 1 shot. Middle,Not a Cheap point,
5282,5,Set 2; 4:2; 0:30*,5678,Noah Lewis,Luke Feng,Unforced Error,Unforced Error,1-2 shots,2,Non-stress point,Middle: 5-8 game,Ending shot. Return,Ending shot. Topspin/Flat,Cross,Ending shot. Half court zone,Ending shot. Deep,Noah Lewis,2nd serve,Deuce court (Body),Return. Forehand,Luke Feng,Return. Topspin/Flat,Cross,Return. Half court zone,Return. Deep,,,,,,Not a Cheap point,
5327,9,Set 2; 4:2; 0:40*,5683,Noah Lewis,Luke Feng,Unforced Error,Unforced Error,3-4 shots,4,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside in,Ending shot. Defensive,Ending shot. Deep,Noah Lewis,2nd serve,Ad court (Wide),Return. Backhand,Luke Feng,Return. Topspin/Flat,Cross,Return. Neutral aggressive,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Half court zone,Serve + 1 shot. Deep,Not a Cheap point,
5447,19,Set 2; 4:3; *0:0,5696,Noah Lewis,Luke Feng,Unforced Error,Unforced Error,9+ shots,11,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Defensive,Ending shot. Short,Luke Feng,2nd serve,Deuce court (Body),Return. Backhand,Noah Lewis,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Half court zone,Serve + 1 shot. Middle,Not a Cheap point,
5503,10,Set 2; 4:3; *0:15,5703,Noah Lewis,Luke Feng,Unforced Error,Unforced Error,5-8 shots,5,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Cross,Ending shot. Half court zone,Ending shot. Short,Luke Feng,2nd serve,Ad court (Wide),Return. Backhand,Noah Lewis,Return. Topspin/Flat,Down the line,Return. Half court zone,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Not a Cheap point,
5541,9,Set 2; 4:3; *0:30,5709,Luke Feng,Noah Lewis,Winner/Provoked Point,Winner,5-8 shots,5,15:30 and 0:30,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Short,Luke Feng,1st serve,Deuce court (Body),Return. Backhand,Noah Lewis,Return. Topspin/Flat,Center,Return. Defensive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Approach Shot,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Cheap Point on serve,
5592,12,Set 2; 4:3; *15:30,5717,Luke Feng,Noah Lewis,Unforced Error,Unforced Error,5-8 shots,6,15:30 and 0:30,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Center,Ending shot. Defensive,Ending shot. Short,Luke Feng,2nd serve,Ad court (Wide),Return. Backhand,Noah Lewis,Return. Topspin/Flat,Center,Return. Half court zone,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Slice,Center,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
5633,9,Set 2; 4:3; *30:30,5722,Luke Feng,Noah Lewis,Unforced Error,Unforced Error,3-4 shots,4,30:30 and 40:40,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Slice,Center,Ending shot. Defensive,Ending shot. Short,Luke Feng,1st serve,Deuce court (Body),Return. Backhand,Noah Lewis,Return. Topspin/Flat,Center,Return. Defensive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Not a Cheap point,
5686,5,Set 2; 4:3; *40:30,5726,Luke Feng,Noah Lewis,Unforced Error,Unforced Error,1-2 shots,2,Non-stress point,Middle: 5-8 game,Ending shot. Return,Ending shot. Topspin/Flat,Down the line,Ending shot. Half court zone,Ending shot. Deep,Luke Feng,2nd serve,Ad court (Body),Return. Backhand,Noah Lewis,Return. Topspin/Flat,Down the line,Return. Half court zone,Return. Deep,,,,,,Not a Cheap point,
5727,8,Set 2; 5:3; 0:0*,5729,Luke Feng,Noah Lewis,Unforced Error,Unforced Error,3-4 shots,3,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Approach Shot,Center,Ending shot. Half court zone,Ending shot. Short,Noah Lewis,1st serve,Deuce court (Body),Return. Forehand,Luke Feng,Return. Slice,Center,Return. Neutral basic,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Approach Shot,Center,Serve + 1 shot. Half court zone,Serve + 1 shot. Short,Not a Cheap point,
5771,5,Set 2; 5:3; 15:0*,5732,Luke Feng,Noah Lewis,Unforced Error,Unforced Error,1-2 shots,1,Non-stress point,Middle: 5-8 game,Ending shot. Serve,,,,,Noah Lewis,2nd serve,Ad court (Body),,Luke Feng,,,,,,,,,,Not a Cheap point,
5795,12,Set 2; 5:3; 30:0*,5738,Noah Lewis,Luke Feng,Unforced Error,Unforced Error,5-8 shots,6,15:30 and 0:30,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Defensive,Ending shot. Deep,Noah Lewis,1st serve,Deuce court (Wide),Return. Forehand,Luke Feng,Return. Topspin/Flat,Center,Return. Neutral aggressive,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Half court zone,Serve + 1 shot. Deep,Not a Cheap point,
5829,9,Set 2; 5:3; 30:15*,5744,Noah Lewis,Luke Feng,Winner/Provoked Point,Winner,5-8 shots,5,15:30 and 0:30,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Middle,Noah Lewis,1st serve,Ad court (T),Return. Forehand,Luke Feng,Return. Slice,Center,Return. Neutral aggressive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Approach Shot,Inside out,Serve + 1 shot. Half court zone,Serve + 1 shot. Middle,Cheap Point on serve,
5863,11,Set 2; 5:3; 30:30*,5751,Noah Lewis,Luke Feng,Unforced Error,Unforced Error,5-8 shots,6,30:30 and 40:40,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Passing Shot,Down the line,Ending shot. Defensive,Ending shot. Deep,Noah Lewis,1st serve,Deuce court (Wide),Return. Forehand,Luke Feng,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Deep,Not a Cheap point,
5920,6,Set 2; 5:3; 30:40*,5755,Noah Lewis,Luke Feng,Unforced Error,Unforced Error,1-2 shots,2,Non-stress point,Middle: 5-8 game,Ending shot. Return,Ending shot. Topspin/Flat,Center,Ending shot. Neutral Aggressive,Ending shot. Short,Noah Lewis,2nd serve,Ad court (Wide),Return. Backhand,Luke Feng,Return. Topspin/Flat,Center,Return. Neutral aggressive,Return. Short,,,,,,Not a Cheap point,
6029,15,Set 2; 5:4; *0:0,5763,Luke Feng,Noah Lewis,Unforced Error,Unforced Error,5-8 shots,8,Non-stress point,End: 9-12 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Aggressive,Ending shot. Deep,Luke Feng,1st serve,Deuce court (Body),Return. Forehand,Noah Lewis,Return. Topspin/Flat,Down the line,Return. Defensive,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Slice,Center,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
6076,10,Set 2; 5:4; *15:0,5770,Noah Lewis,Luke Feng,Unforced Error,Unforced Error,5-8 shots,5,Non-stress point,End: 9-12 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Down the line,Ending shot. Defensive,Ending shot. Short,Luke Feng,2nd serve,Ad court (T),Return. Forehand,Noah Lewis,Return. Topspin/Flat,Cross,Return. Neutral aggressive,Return. Deep,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Defensive,Serve + 1 shot. Short,Not a Cheap point,
6118,10,Set 2; 5:4; *15:15,5776,Noah Lewis,Luke Feng,Unforced Error,Unforced Error,5-8 shots,5,Non-stress point,End: 9-12 game,Ending shot. Backhand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Deep,Luke Feng,1st serve,Deuce court (Body),Return. Backhand,Noah Lewis,Return. Topspin/Flat,Cross,Return. Neutral defensive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Approach Shot,Down the line,Serve + 1 shot. Half court zone,Serve + 1 shot. Deep,Not a Cheap point,
6152,14,Set 2; 5:4; *15:30,5786,Luke Feng,Noah Lewis,Winner/Provoked Point,Winner,9+ shots,9,15:30 and 0:30,End: 9-12 game,Ending shot. Backhand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Deep,Luke Feng,1st serve,Ad court (Wide),Return. Backhand,Noah Lewis,Return. Topspin/Flat,Down the line,Return. Defensive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Not a Cheap point,
6197,10,Set 2; 5:4; *30:30,5792,Luke Feng,Noah Lewis,Winner/Provoked Point,Winner,5-8 shots,5,30:30 and 40:40,End: 9-12 game,Ending shot. Forehand,Ending shot. Volley Smash,,Ending shot. Net Area,Ending shot. Short,Luke Feng,1st serve,Deuce court (Wide),Return. Forehand,Noah Lewis,Return. Topspin/Flat,Center,Return. Neutral aggressive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Approach Shot,Down the line,Serve + 1 shot. Half court zone,Serve + 1 shot. Deep,Cheap Point on serve,
6239,8,Set 2; 5:4; *40:30,5796,Luke Feng,Noah Lewis,Winner/Provoked Point,Winner,3-4 shots,3,Non-stress point,End: 9-12 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Cross,Ending shot. Net Area,Ending shot. Middle,Luke Feng,1st serve,Ad court (Body),Return. Backhand,Noah Lewis,Return. Topspin/Flat,Down the line,Return. Defensive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Net Area,Serve + 1 shot. Middle,Cheap Point on serve,
6476,15,Set 3; 0:0; 0:0*,5808,Luke Feng,Noah Lewis,Winner/Provoked Point,Winner,5-8 shots,8,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside in,Ending shot. Neutral Aggressive,Ending shot. Deep,Noah Lewis,2nd serve,Deuce court (T),Return. Backhand,Luke Feng,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Defensive,Serve + 1 shot. Deep,Not a Cheap point,
6515,10,Set 3; 0:0; 15:0*,5814,Noah Lewis,Luke Feng,Winner/Provoked Point,Provoked Point,5-8 shots,6,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Middle,Noah Lewis,1st serve,Ad court (T),Return. Forehand,Luke Feng,Return. Topspin/Flat,Center,Return. Half court zone,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Approach Shot,Cross,Serve + 1 shot. Half court zone,Serve + 1 shot. Middle,Cheap Point on serve,
6563,12,Set 3; 0:0; 15:15*,5823,Luke Feng,Noah Lewis,Winner/Provoked Point,Winner,5-8 shots,6,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Passing Shot,Down the line,Ending shot. Defensive,Ending shot. Middle,Noah Lewis,2nd serve,Deuce court (T),Return. Backhand,Luke Feng,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside out,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Cheap Point on return,
6603,21,Set 3; 0:0; 30:15*,5836,Noah Lewis,Luke Feng,Unforced Error,Unforced Error,9+ shots,12,15:30 and 0:30,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Cross,Ending shot. Defensive,Ending shot. Deep,Noah Lewis,1st serve,Ad court (Wide),Return. Backhand,Luke Feng,Return. Topspin/Flat,Cross,Return. Defensive,Return. Deep,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Deep,Not a Cheap point,
6654,15,Set 3; 0:0; 30:30*,5845,Luke Feng,Noah Lewis,Winner/Provoked Point,Winner,5-8 shots,8,30:30 and 40:40,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Short,Noah Lewis,1st serve,Deuce court (T),Return. Backhand,Luke Feng,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Approach Shot,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Not a Cheap point,
6723,17,Set 3; 0:0; 40:30*,5856,Luke Feng,Noah Lewis,Unforced Error,Unforced Error,9+ shots,9,Break Point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Approach Shot,Down the line,Ending shot. Neutral Aggressive,Ending shot. Short,Noah Lewis,2nd serve,Ad court (Body),Return. Backhand,Luke Feng,Return. Topspin/Flat,Cross,Return. Half court zone,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
6822,6,Set 3; 1:0; *0:0,5859,Luke Feng,Noah Lewis,Unforced Error,Unforced Error,1-2 shots,2,Non-stress point,Beginning: 1-4 game,Ending shot. Return,Ending shot. Topspin/Flat,Cross,Ending shot. Defensive,Ending shot. Short,Luke Feng,1st serve,Deuce court (Body),Return. Backhand,Noah Lewis,Return. Topspin/Flat,Cross,Return. Defensive,Return. Short,,,,,,Not a Cheap point,
6852,5,Set 3; 1:0; *15:0,5861,Noah Lewis,Luke Feng,Unforced Error,Unforced Error,1-2 shots,1,Non-stress point,Beginning: 1-4 game,Ending shot. Serve,,,,,Luke Feng,2nd serve,Ad court (Body),,Noah Lewis,,,,,,,,,,Not a Cheap point,
6879,6,Set 3; 1:0; *15:15,5863,Luke Feng,Noah Lewis,Unforced Error,Unforced Error,1-2 shots,2,Non-stress point,Beginning: 1-4 game,Ending shot. Return,Ending shot. Topspin/Flat,Down the line,Ending shot. Defensive,Ending shot. Deep,Luke Feng,1st serve,Deuce court (Wide),Return. Forehand,Noah Lewis,Return. Topspin/Flat,Down the line,Return. Defensive,Return. Deep,,,,,,Not a Cheap point,
6899,10,Set 3; 1:0; *30:15,5868,Luke Feng,Noah Lewis,Winner/Provoked Point,Provoked Point,5-8 shots,6,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Deep,Luke Feng,1st serve,Ad court (Body),Return. Backhand,Noah Lewis,Return. Topspin/Flat,Center,Return. Defensive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Volley,,Serve + 1 shot. Net Area,Serve + 1 shot. Middle,Cheap Point on serve,
6932,13,Set 3; 1:0; *40:15,5877,Luke Feng,Noah Lewis,Winner/Provoked Point,Winner,5-8 shots,7,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Passing Shot,Cross,Ending shot. Net Area,Ending shot. Middle,Luke Feng,1st serve,Deuce court (Wide),Return. Forehand,Noah Lewis,Return. Topspin/Flat,Down the line,Return. Defensive,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Slice,Center,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
6985,9,Set 3; 2:0; 0:0*,5883,Noah Lewis,Luke Feng,Winner/Provoked Point,Winner,5-8 shots,5,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Middle,Noah Lewis,1st serve,Deuce court (Wide),Return. Forehand,Luke Feng,Return. Topspin/Flat,Center,Return. Neutral aggressive,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Approach Shot,Cross,Serve + 1 shot. Half court zone,Serve + 1 shot. Middle,Cheap Point on serve,
7035,20,Set 3; 2:0; 0:15*,5897,Luke Feng,Noah Lewis,Winner/Provoked Point,Winner,9+ shots,12,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Approach Shot,Inside out,Ending shot. Half court zone,Ending shot. Middle,Noah Lewis,2nd serve,Ad court (Wide),Return. Backhand,Luke Feng,Return. Topspin/Flat,Center,Return. Neutral aggressive,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Half court zone,Serve + 1 shot. Deep,Not a Cheap point,
7098,19,Set 3; 2:0; 15:15*,5908,Noah Lewis,Luke Feng,Winner/Provoked Point,Provoked Point,9+ shots,10,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Approach Shot,Inside in,Ending shot. Half court zone,Ending shot. Middle,Noah Lewis,2nd serve,Deuce court (Wide),Return. Forehand,Luke Feng,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Slice,Down the line,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Middle,Not a Cheap point,
