1.01 POSITION,1.02 DURATION,1.03 SCORE,1.04 ENDING SHOT MARKER ID,1.1 WHO WON THE POINT,1.11 WHO LOST THE POINT,1.2 RALLY OUTCOME,1.2.1 RALLY OUTCOME DETAILED,1.3 RALLY LENGTH,1.3.1 RALLY LENGTH DETAILED,1.4 GAME SCORE CONDITIONS,1.5 SET SCORE CONDITIONS,2.1 ENDING SHOT. SHOT TYPE,2.2 ENDING SHOT. SHOT CATEGORY,2.3 ENDING SHOT. SHOT DIRECTION,2.4 ENDING SHOT. HITTING POINT,2.5 ENDING SHOT. DEPTH,3.1 SERVER,3.2 SERVE ORDER,3.3 SERVE DIRECTION,4.1 RETURN. SHOT TYPE,4.1 RETURNER,4.2 RETURN. SHOT CATEGORY,4.3 RETURN. SHOT DIRECTION,4.4 RETURN. HITTING POINT,4.5 RETURN. DEPTH,5.1 SERVE + 1 SHOT. SHOT TYPE,5.2 SERVE + 1 SHOT. SHOT CATEGORY,5.3 SERVE + 1 SHOT. SHOT DIRECTION,5.4 SERVE + 1 SHOT. HITTING POINT,5.5 SERVE + 1 SHOT. DEPTH,6.1 CHEAP POINT,7.1 DISPUTABLE POINT
3072,7,Set 2; 2:2; *0:30,5418,Leo Rocca,Sam Saeed,Winner/Provoked Point,Provoked Point,1-2 shots,2,15:30 and 0:30,Beginning: 1-4 game,Ending shot. Serve,,,,,Leo Rocca,1st serve,Deuce court (T),Return. Backhand,Sam Saeed,Return. Slice,Center,Return. Defensive,Return. Deep,,,,,,Cheap Point on serve,
3090,15,Set 2; 2:2; *15:30,5425,Sam Saeed,Leo Rocca,Winner/Provoked Point,Winner,5-8 shots,6,15:30 and 0:30,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Approach Shot,Down the line,Ending shot. Neutral Aggressive,Ending shot. Short,Leo Rocca,1st serve,Ad court (Wide),Return. Backhand,Sam Saeed,Return. Topspin/Flat,Cross,Return. Defensive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Middle,Cheap Point on return,
3139,6,Set 2; 2:2; *15:40,5429,Leo Rocca,Sam Saeed,Unforced Error,Unforced Error,1-2 shots,2,Break Point,Beginning: 1-4 game,Ending shot. Return,Ending shot. Topspin/Flat,Center,Ending shot. Defensive,Ending shot. Deep,Leo Rocca,2nd serve,Deuce court (Wide),Return. Forehand,Sam Saeed,Return. Topspin/Flat,Center,Return. Defensive,Return. Deep,,,,,,Not a Cheap point,
3179,8,Set 2; 2:2; *30:40,5433,Sam Saeed,Leo Rocca,Unforced Error,Unforced Error,3-4 shots,3,Break Point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Defensive,Ending shot. Middle,Leo Rocca,2nd serve,Ad court (T),Return. Forehand,Sam Saeed,Return. Topspin/Flat,Center,Return. Defensive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Middle,Not a Cheap point,
3261,12,Set 2; 2:3; 0:0*,5440,Leo Rocca,Sam Saeed,Unforced Error,Unforced Error,5-8 shots,5,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Down the line,Ending shot. Defensive,Ending shot. Short,Sam Saeed,2nd serve,Deuce court (Body),Return. Backhand,Leo Rocca,Return. Topspin/Flat,Cross,Return. Neutral aggressive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Middle,Not a Cheap point,
3307,18,Set 2; 2:3; 15:0*,5452,Leo Rocca,Sam Saeed,Winner/Provoked Point,Winner,9+ shots,10,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside in,Ending shot. Net Area,Ending shot. Short,Sam Saeed,2nd serve,Ad court (Wide),Return. Forehand,Leo Rocca,Return. Topspin/Flat,Center,Return. Neutral aggressive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Deep,Not a Cheap point,
3358,15,Set 2; 2:3; 30:0*,5460,Leo Rocca,Sam Saeed,Unforced Error,Unforced Error,5-8 shots,7,15:30 and 0:30,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Center,Ending shot. Defensive,Ending shot. Short,Sam Saeed,1st serve,Deuce court (Wide),Return. Backhand,Leo Rocca,Return. Topspin/Flat,Down the line,Return. Neutral aggressive,Return. Deep,Serve + 1 shot. Backhand,Serve + 1 shot. Slice,Down the line,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Middle,Not a Cheap point,
3409,8,Set 2; 2:3; 40:0*,5465,Leo Rocca,Sam Saeed,Unforced Error,Unforced Error,3-4 shots,3,Break Point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside in,Ending shot. Defensive,Ending shot. Short,Sam Saeed,2nd serve,Ad court (Wide),Return. Forehand,Leo Rocca,Return. Topspin/Flat,Cross,Return. Neutral aggressive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside in,Serve + 1 shot. Defensive,Serve + 1 shot. Short,Not a Cheap point,
3462,32,Set 2; 3:3; *0:0,5486,Sam Saeed,Leo Rocca,Unforced Error,Unforced Error,9+ shots,19,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Approach Shot,Inside in,Ending shot. Half court zone,Ending shot. Short,Leo Rocca,2nd serve,Deuce court (Wide),Return. Forehand,Sam Saeed,Return. Topspin/Flat,Center,Return. Defensive,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Not a Cheap point,
3521,7,Set 2; 3:3; *0:15,5490,Leo Rocca,Sam Saeed,Winner/Provoked Point,Winner,3-4 shots,3,Non-stress point,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Approach Shot,Cross,Ending shot. Half court zone,Ending shot. Deep,Leo Rocca,1st serve,Ad court (Wide),Return. Backhand,Sam Saeed,Return. Topspin/Flat,Down the line,Return. Defensive,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Approach Shot,Cross,Serve + 1 shot. Half court zone,Serve + 1 shot. Deep,Cheap Point on serve,
3549,10,Set 2; 3:3; *15:15,5495,Leo Rocca,Sam Saeed,Unforced Error,Unforced Error,3-4 shots,4,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside in,Ending shot. Defensive,Ending shot. Short,Leo Rocca,1st serve,Deuce court (Body),Return. Backhand,Sam Saeed,Return. Topspin/Flat,Center,Return. Defensive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside center,Serve + 1 shot. Defensive,Serve + 1 shot. Deep,Not a Cheap point,
3580,5,Set 2; 3:3; *30:15,5498,Leo Rocca,Sam Saeed,Unforced Error,Unforced Error,1-2 shots,2,Non-stress point,Middle: 5-8 game,Ending shot. Return,Ending shot. Topspin/Flat,Inside in,Ending shot. Defensive,Ending shot. Short,Leo Rocca,1st serve,Ad court (T),Return. Forehand,Sam Saeed,Return. Topspin/Flat,Down the line,Return. Defensive,Return. Short,,,,,,Not a Cheap point,
3616,5,Set 2; 3:3; *40:15,5500,Sam Saeed,Leo Rocca,Unforced Error,Unforced Error,1-2 shots,1,Non-stress point,Middle: 5-8 game,Ending shot. Serve,,,,,Leo Rocca,2nd serve,Deuce court (T),,Sam Saeed,,,,,,,,,,Not a Cheap point,
3637,13,Set 2; 3:3; *40:30,5506,Sam Saeed,Leo Rocca,Winner/Provoked Point,Winner,5-8 shots,6,Non-stress point,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Passing Shot,Down the line,Ending shot. Neutral Defensive,Ending shot. Deep,Leo Rocca,1st serve,Ad court (Body),Return. Backhand,Sam Saeed,Return. Topspin/Flat,Center,Return. Defensive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Approach Shot,Center,Serve + 1 shot. Half court zone,Serve + 1 shot. Middle,Cheap Point on return,
3673,8,Set 2; 3:3; *40:40,5510,Sam Saeed,Leo Rocca,Unforced Error,Unforced Error,3-4 shots,3,30:30 and 40:40,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Approach Shot,Inside out,Ending shot. Half court zone,Ending shot. Deep,Leo Rocca,1st serve,Deuce court (Body),Return. Backhand,Sam Saeed,Return. Topspin/Flat,Center,Return. Defensive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Approach Shot,Inside out,Serve + 1 shot. Half court zone,Serve + 1 shot. Deep,Not a Cheap point,
3739,18,Set 2; 3:4; 0:0*,5519,Leo Rocca,Sam Saeed,Winner/Provoked Point,Winner,5-8 shots,8,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Cross,Ending shot. Defensive,Ending shot. Middle,Sam Saeed,1st serve,Deuce court (Wide),Return. Backhand,Leo Rocca,Return. Topspin/Flat,Center,Return. Neutral aggressive,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Not a Cheap point,
3777,8,Set 2; 3:4; 15:0*,5523,Leo Rocca,Sam Saeed,Unforced Error,Unforced Error,3-4 shots,3,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Approach Shot,Inside in,Ending shot. Neutral Aggressive,Ending shot. Deep,Sam Saeed,1st serve,Ad court (Wide),Return. Forehand,Leo Rocca,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Approach Shot,Inside in,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Not a Cheap point,
3804,7,Set 2; 3:4; 30:0*,5525,Sam Saeed,Leo Rocca,Winner/Provoked Point,Provoked Point,1-2 shots,2,15:30 and 0:30,Middle: 5-8 game,Ending shot. Serve,,,,,Sam Saeed,1st serve,Deuce court (T),Return. Forehand,Leo Rocca,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Short,,,,,,Cheap Point on serve,
3825,15,Set 2; 3:4; 30:15*,5533,Sam Saeed,Leo Rocca,Winner/Provoked Point,Winner,5-8 shots,7,15:30 and 0:30,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Short,Sam Saeed,1st serve,Ad court (Wide),Return. Forehand,Leo Rocca,Return. Topspin/Flat,Center,Return. Neutral aggressive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Slice,Inside out,Serve + 1 shot. Half court zone,Serve + 1 shot. Short,Not a Cheap point,
3861,12,Set 2; 3:4; 30:30*,5540,Sam Saeed,Leo Rocca,Unforced Error,Unforced Error,5-8 shots,6,30:30 and 40:40,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Defensive,Ending shot. Deep,Sam Saeed,1st serve,Deuce court (Wide),Return. Backhand,Leo Rocca,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Not a Cheap point,
3908,36,Set 2; 3:4; 30:40*,5562,Leo Rocca,Sam Saeed,Winner/Provoked Point,Winner,9+ shots,20,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Volley Smash,,Ending shot. Net Area,Ending shot. Short,Sam Saeed,2nd serve,Ad court (Wide),Return. Forehand,Leo Rocca,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
3992,12,Set 2; 3:4; 40:40*,5568,Leo Rocca,Sam Saeed,Unforced Error,Unforced Error,5-8 shots,5,30:30 and 40:40,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Down the line,Ending shot. Defensive,Ending shot. Short,Sam Saeed,1st serve,Ad court (Wide),Return. Forehand,Leo Rocca,Return. Topspin/Flat,Center,Return. Defensive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside center,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Short,Not a Cheap point,
4033,15,Set 2; 4:4; *0:0,5576,Leo Rocca,Sam Saeed,Winner/Provoked Point,Winner,5-8 shots,7,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Deep,Leo Rocca,1st serve,Deuce court (Body),Return. Forehand,Sam Saeed,Return. Topspin/Flat,Center,Return. Defensive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Not a Cheap point,
4068,12,Set 2; 4:4; *15:0,5583,Sam Saeed,Leo Rocca,Winner/Provoked Point,Winner,5-8 shots,6,Non-stress point,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Passing Shot,Cross,Ending shot. Neutral Defensive,Ending shot. Deep,Leo Rocca,1st serve,Ad court (T),Return. Forehand,Sam Saeed,Return. Topspin/Flat,Center,Return. Defensive,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Cheap Point on return,
4106,7,Set 2; 4:4; *15:15,5587,Sam Saeed,Leo Rocca,Unforced Error,Unforced Error,3-4 shots,3,Non-stress point,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Center,Ending shot. Neutral Aggressive,Ending shot. Deep,Leo Rocca,1st serve,Deuce court (T),Return. Backhand,Sam Saeed,Return. Topspin/Flat,Cross,Return. Defensive,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Not a Cheap point,
4130,5,Set 2; 4:4; *15:30,5589,Leo Rocca,Sam Saeed,Winner/Provoked Point,Winner,1-2 shots,1,15:30 and 0:30,Middle: 5-8 game,Ending shot. Serve,,,,,Leo Rocca,1st serve,Ad court (T),,Sam Saeed,,,,,,,,,,Ace/Serve-winner,
4166,62,Set 2; 4:4; *30:30,5628,Leo Rocca,Sam Saeed,Unforced Error,Unforced Error,9+ shots,38,30:30 and 40:40,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Center,Ending shot. Neutral Defensive,Ending shot. Deep,Leo Rocca,2nd serve,Deuce court (Wide),Return. Forehand,Sam Saeed,Return. Topspin/Flat,Center,Return. Defensive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside center,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
4264,10,Set 2; 4:4; *40:30,5632,Leo Rocca,Sam Saeed,Winner/Provoked Point,Provoked Point,3-4 shots,4,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Slice,Cross,Ending shot. Net Area,Ending shot. Middle,Leo Rocca,1st serve,Ad court (Wide),Return. Backhand,Sam Saeed,Return. Topspin/Flat,Center,Return. Defensive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Slice,Cross,Serve + 1 shot. Net Area,Serve + 1 shot. Middle,Cheap Point on serve,
4365,11,Set 2; 5:4; 0:0*,5639,Sam Saeed,Leo Rocca,Winner/Provoked Point,Winner,5-8 shots,5,Non-stress point,End: 9-12 game,Ending shot. Forehand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Short,Sam Saeed,1st serve,Deuce court (Wide),Return. Backhand,Leo Rocca,Return. Topspin/Flat,Center,Return. Neutral aggressive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Approach Shot,Down the line,Serve + 1 shot. Half court zone,Serve + 1 shot. Deep,Cheap Point on serve,
4393,7,Set 2; 5:4; 0:15*,5642,Sam Saeed,Leo Rocca,Unforced Error,Unforced Error,1-2 shots,2,Non-stress point,End: 9-12 game,Ending shot. Return,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Aggressive,Ending shot. Deep,Sam Saeed,1st serve,Ad court (Wide),Return. Forehand,Leo Rocca,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Deep,,,,,,Not a Cheap point,
4440,14,Set 2; 5:4; 0:30*,5650,Leo Rocca,Sam Saeed,Winner/Provoked Point,Winner,5-8 shots,8,Non-stress point,End: 9-12 game,Ending shot. Backhand,Ending shot. Passing Shot,Down the line,Ending shot. Half court zone,Ending shot. Short,Sam Saeed,1st serve,Deuce court (Wide),Return. Backhand,Leo Rocca,Return. Topspin/Flat,Center,Return. Neutral aggressive,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
4485,16,Set 2; 5:4; 15:30*,5658,Leo Rocca,Sam Saeed,Unforced Error,Unforced Error,5-8 shots,7,Non-stress point,End: 9-12 game,Ending shot. Backhand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Deep,Sam Saeed,1st serve,Ad court (Wide),Return. Forehand,Leo Rocca,Return. Topspin/Flat,Center,Return. Neutral aggressive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Slice,Inside out,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Not a Cheap point,
4524,18,Set 2; 5:4; 30:30*,5667,Leo Rocca,Sam Saeed,Winner/Provoked Point,Provoked Point,9+ shots,9,30:30 and 40:40,End: 9-12 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Aggressive,Ending shot. Deep,Sam Saeed,1st serve,Deuce court (Body),Return. Backhand,Leo Rocca,Return. Topspin/Flat,Center,Return. Neutral aggressive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside center,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Not a Cheap point,
4578,15,Set 2; 5:4; 40:30*,5676,Leo Rocca,Sam Saeed,Unforced Error,Unforced Error,5-8 shots,7,Break Point,End: 9-12 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Center,Ending shot. Defensive,Ending shot. Short,Sam Saeed,1st serve,Ad court (Wide),Return. Forehand,Leo Rocca,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside out,Serve + 1 shot. Defensive,Serve + 1 shot. Deep,Not a Cheap point,
