1.01 POSITION,1.02 DURATION,1.03 SCORE,1.04 ENDING SHOT MARKER ID,1.1 WHO WON THE POINT,1.11 WHO LOST THE POINT,1.2 RALLY OUTCOME,1.2.1 RALLY OUTCOME DETAILED,1.3 RALLY LENGTH,1.3.1 RALLY LENGTH DETAILED,1.4 GAME SCORE CONDITIONS,1.5 SET SCORE CONDITIONS,2.1 ENDING SHOT. SHOT TYPE,2.2 ENDING SHOT. SHOT CATEGORY,2.3 ENDING SHOT. SHOT DIRECTION,2.4 ENDING SHOT. HITTING POINT,2.5 ENDING SHOT. DEPTH,3.1 SERVER,3.2 SERVE ORDER,3.3 SERVE DIRECTION,4.1 RETURN. SHOT TYPE,4.1 RETURNER,4.2 RETURN. SHOT CATEGORY,4.3 RETURN. SHOT DIRECTION,4.4 RETURN. HITTING POINT,4.5 RETURN. DEPTH,5.1 SERVE + 1 SHOT. SHOT TYPE,5.2 SERVE + 1 SHOT. SHOT CATEGORY,5.3 SERVE + 1 SHOT. SHOT DIRECTION,5.4 SERVE + 1 SHOT. HITTING POINT,5.5 SERVE + 1 SHOT. DEPTH,6.1 CHEAP POINT,7.1 DISPUTABLE POINT
2307,6,Set 2; 1:1; 0:15*,5389,Blake Bothmer,Tanner Ige,Unforced Error,Unforced Error,1-2 shots,2,Non-stress point,Beginning: 1-4 game,Ending shot. Return,Ending shot. Topspin/Flat,Inside center,Ending shot. Neutral Defensive,Ending shot. Short,Blake Bothmer,1st serve,Ad court (Body),Return. Forehand,Tanner Ige,Return. Topspin/Flat,Center,Return. Neutral defensive,Return. Short,,,,,,Not a Cheap point,
2336,6,Set 2; 1:1; 0:30*,5392,Blake Bothmer,Tanner Ige,Unforced Error,Unforced Error,1-2 shots,2,Non-stress point,Beginning: 1-4 game,Ending shot. Return,Ending shot. Topspin/Flat,Center,Ending shot. Neutral Aggressive,Ending shot. Deep,Blake Bothmer,2nd serve,Deuce court (Wide),Return. Forehand,Tanner Ige,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Deep,,,,,,Not a Cheap point,
2365,11,Set 2; 1:1; 0:40*,5398,Tanner Ige,Blake Bothmer,Winner/Provoked Point,Winner,5-8 shots,6,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Lob,,Ending shot. Half court zone,Ending shot. Deep,Blake Bothmer,1st serve,Ad court (Wide),Return. Backhand,Tanner Ige,Return. Topspin/Flat,Center,Return. Neutral defensive,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Volley,,Serve + 1 shot. Half court zone,Serve + 1 shot. Short,Cheap Point on return,
2399,6,Set 2; 1:1; 15:40*,5402,Blake Bothmer,Tanner Ige,Unforced Error,Unforced Error,1-2 shots,2,Non-stress point,Beginning: 1-4 game,Ending shot. Return,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Defensive,Ending shot. Deep,Blake Bothmer,2nd serve,Deuce court (T),Return. Forehand,Tanner Ige,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Deep,,,,,,Not a Cheap point,
2521,11,Set 2; 1:2; *0:0,5408,Tanner Ige,Blake Bothmer,Winner/Provoked Point,Winner,5-8 shots,5,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Aggressive,Ending shot. Deep,Tanner Ige,2nd serve,Deuce court (Body),Return. Forehand,Blake Bothmer,Return. Topspin/Flat,Down the line,Return. Neutral aggressive,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Cheap Point on serve,
2542,8,Set 2; 1:2; *15:0,5412,Blake Bothmer,Tanner Ige,Unforced Error,Unforced Error,3-4 shots,3,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Aggressive,Ending shot. Deep,Tanner Ige,1st serve,Ad court (Wide),Return. Backhand,Blake Bothmer,Return. Topspin/Flat,Cross,Return. Neutral aggressive,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Not a Cheap point,
2576,13,Set 2; 1:2; *15:15,5419,Tanner Ige,Blake Bothmer,Winner/Provoked Point,Winner,5-8 shots,5,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside out,Ending shot. Net Area,Ending shot. Deep,Tanner Ige,2nd serve,Deuce court (T),Return. Backhand,Blake Bothmer,Return. Topspin/Flat,Down the line,Return. Neutral aggressive,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Cheap Point on serve,
2605,31,Set 2; 1:2; *30:15,5438,Tanner Ige,Blake Bothmer,Unforced Error,Unforced Error,9+ shots,18,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Center,Ending shot. Neutral Aggressive,Ending shot. Deep,Tanner Ige,1st serve,Ad court (T),Return. Forehand,Blake Bothmer,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside center,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Deep,Not a Cheap point,
2654,14,Set 2; 1:2; *40:15,5446,Blake Bothmer,Tanner Ige,Unforced Error,Unforced Error,5-8 shots,7,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Short,Tanner Ige,1st serve,Deuce court (Wide),Return. Forehand,Blake Bothmer,Return. Topspin/Flat,Down the line,Return. Neutral basic,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Slice,Center,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Short,Not a Cheap point,
2693,13,Set 2; 1:2; *40:30,5454,Blake Bothmer,Tanner Ige,Winner/Provoked Point,Winner,5-8 shots,6,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Approach Shot,Down the line,Ending shot. Half court zone,Ending shot. Deep,Tanner Ige,2nd serve,Ad court (Body),Return. Forehand,Blake Bothmer,Return. Topspin/Flat,Down the line,Return. Neutral basic,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Slice,Cross,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Deep,Cheap Point on return,
2734,21,Set 2; 1:2; *40:40,5468,Tanner Ige,Blake Bothmer,Unforced Error,Unforced Error,9+ shots,12,30:30 and 40:40,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Slice,Cross,Ending shot. Neutral Defensive,Ending shot. Middle,Tanner Ige,2nd serve,Deuce court (Body),Return. Forehand,Blake Bothmer,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Middle,Not a Cheap point,
2800,8,Set 2; 2:2; 0:0*,5473,Tanner Ige,Blake Bothmer,Unforced Error,Unforced Error,3-4 shots,3,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Center,Ending shot. Neutral Aggressive,Ending shot. Deep,Blake Bothmer,2nd serve,Deuce court (Body),Return. Forehand,Tanner Ige,Return. Topspin/Flat,Down the line,Return. Defensive,Return. Deep,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Not a Cheap point,
2821,16,Set 2; 2:2; 15:0*,5483,Tanner Ige,Blake Bothmer,Unforced Error,Unforced Error,9+ shots,9,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Center,Ending shot. Neutral Defensive,Ending shot. Short,Blake Bothmer,1st serve,Ad court (Body),Return. Forehand,Tanner Ige,Return. Topspin/Flat,Cross,Return. Defensive,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
2850,16,Set 2; 2:2; 30:0*,5493,Tanner Ige,Blake Bothmer,Unforced Error,Unforced Error,9+ shots,9,15:30 and 0:30,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside in,Ending shot. Neutral Aggressive,Ending shot. Deep,Blake Bothmer,1st serve,Deuce court (Body),Return. Backhand,Tanner Ige,Return. Topspin/Flat,Center,Return. Defensive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
2881,12,Set 2; 2:2; 40:0*,5501,Blake Bothmer,Tanner Ige,Winner/Provoked Point,Winner,5-8 shots,7,Break Point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Lob,,Ending shot. Neutral Aggressive,Ending shot. Deep,Blake Bothmer,1st serve,Ad court (T),Return. Forehand,Tanner Ige,Return. Topspin/Flat,Cross,Return. Defensive,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Drop Shot,,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Not a Cheap point,
2936,11,Set 2; 2:2; 40:15*,5508,Tanner Ige,Blake Bothmer,Unforced Error,Unforced Error,5-8 shots,5,Break Point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Defensive,Ending shot. Short,Blake Bothmer,2nd serve,Deuce court (T),Return. Forehand,Tanner Ige,Return. Topspin/Flat,Down the line,Return. Defensive,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
3032,33,Set 2; 3:2; *0:0,5531,Tanner Ige,Blake Bothmer,Unforced Error,Unforced Error,9+ shots,22,Non-stress point,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Volley,,Ending shot. Half court zone,Ending shot. Short,Tanner Ige,1st serve,Deuce court (Wide),Return. Forehand,Blake Bothmer,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
3086,12,Set 2; 3:2; *15:0,5538,Blake Bothmer,Tanner Ige,Winner/Provoked Point,Winner,5-8 shots,6,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Volley,,Ending shot. Half court zone,Ending shot. Short,Tanner Ige,1st serve,Ad court (Body),Return. Backhand,Blake Bothmer,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Cheap Point on return,
3112,6,Set 2; 3:2; *15:15,5541,Tanner Ige,Blake Bothmer,Unforced Error,Unforced Error,1-2 shots,2,Non-stress point,Middle: 5-8 game,Ending shot. Return,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Aggressive,Ending shot. Short,Tanner Ige,1st serve,Deuce court (Wide),Return. Forehand,Blake Bothmer,Return. Topspin/Flat,Down the line,Return. Neutral basic,Return. Short,,,,,,Not a Cheap point,
3135,6,Set 2; 3:2; *30:15,5543,Tanner Ige,Blake Bothmer,Unforced Error,Unforced Error,1-2 shots,2,Non-stress point,Middle: 5-8 game,Ending shot. Return,Ending shot. Slice,Center,Ending shot. Neutral Aggressive,Ending shot. Short,Tanner Ige,1st serve,Ad court (Wide),Return. Backhand,Blake Bothmer,Return. Slice,Center,Return. Neutral basic,Return. Short,,,,,,Not a Cheap point,
3160,10,Set 2; 3:2; *40:15,5547,Tanner Ige,Blake Bothmer,Unforced Error,Unforced Error,3-4 shots,4,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Approach Shot,Down the line,Ending shot. Half court zone,Ending shot. Short,Tanner Ige,1st serve,Deuce court (Body),Return. Forehand,Blake Bothmer,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Slice,Center,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Not a Cheap point,
3201,11,Set 2; 4:2; 0:0*,5554,Tanner Ige,Blake Bothmer,Unforced Error,Unforced Error,5-8 shots,5,Non-stress point,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Cross,Ending shot. Defensive,Ending shot. Deep,Blake Bothmer,2nd serve,Deuce court (Wide),Return. Forehand,Tanner Ige,Return. Topspin/Flat,Down the line,Return. Neutral basic,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Not a Cheap point,
3223,10,Set 2; 4:2; 15:0*,5559,Blake Bothmer,Tanner Ige,Unforced Error,Unforced Error,3-4 shots,4,Non-stress point,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Defensive,Ending shot. Short,Blake Bothmer,1st serve,Ad court (Wide),Return. Backhand,Tanner Ige,Return. Topspin/Flat,Cross,Return. Neutral defensive,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Half court zone,Serve + 1 shot. Middle,Not a Cheap point,
3270,8,Set 2; 4:2; 15:15*,5564,Tanner Ige,Blake Bothmer,Unforced Error,Unforced Error,3-4 shots,3,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Down the line,Ending shot. Defensive,Ending shot. Middle,Blake Bothmer,2nd serve,Deuce court (Wide),Return. Forehand,Tanner Ige,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Defensive,Serve + 1 shot. Middle,Not a Cheap point,
3292,18,Set 2; 4:2; 30:15*,5574,Tanner Ige,Blake Bothmer,Unforced Error,Unforced Error,9+ shots,9,15:30 and 0:30,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Center,Ending shot. Defensive,Ending shot. Short,Blake Bothmer,1st serve,Ad court (Body),Return. Backhand,Tanner Ige,Return. Topspin/Flat,Down the line,Return. Neutral defensive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
3338,6,Set 2; 4:2; 40:15*,5578,Blake Bothmer,Tanner Ige,Unforced Error,Unforced Error,1-2 shots,2,Break Point,Middle: 5-8 game,Ending shot. Return,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Defensive,Ending shot. Short,Blake Bothmer,2nd serve,Deuce court (T),Return. Backhand,Tanner Ige,Return. Topspin/Flat,Down the line,Return. Neutral defensive,Return. Short,,,,,,Not a Cheap point,
3366,14,Set 2; 4:2; 40:30*,5585,Tanner Ige,Blake Bothmer,Unforced Error,Unforced Error,5-8 shots,7,Break Point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Volley Smash,,Ending shot. Half court zone,Ending shot. Short,Blake Bothmer,1st serve,Ad court (Wide),Return. Backhand,Tanner Ige,Return. Topspin/Flat,Down the line,Return. Neutral basic,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Not a Cheap point,
3449,11,Set 2; 5:2; *0:0,5590,Blake Bothmer,Tanner Ige,Winner/Provoked Point,Provoked Point,5-8 shots,5,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Approach Shot,Inside in,Ending shot. Half court zone,Ending shot. Middle,Tanner Ige,1st serve,Deuce court (Body),Return. Forehand,Blake Bothmer,Return. Topspin/Flat,Down the line,Return. Neutral basic,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Slice,Center,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Short,Cheap Point on return,
3476,13,Set 2; 5:2; *0:15,5599,Blake Bothmer,Tanner Ige,Unforced Error,Unforced Error,5-8 shots,7,Non-stress point,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Down the line,Ending shot. Defensive,Ending shot. Deep,Tanner Ige,1st serve,Ad court (Body),Return. Forehand,Blake Bothmer,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside center,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Deep,Not a Cheap point,
3524,8,Set 2; 5:2; *0:30,5603,Blake Bothmer,Tanner Ige,Unforced Error,Unforced Error,3-4 shots,3,15:30 and 0:30,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Slice,Cross,Ending shot. Neutral Defensive,Ending shot. Short,Tanner Ige,1st serve,Deuce court (Wide),Return. Forehand,Blake Bothmer,Return. Topspin/Flat,Down the line,Return. Neutral basic,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Slice,Cross,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Short,Not a Cheap point,
3554,9,Set 2; 5:2; *0:40,5607,Blake Bothmer,Tanner Ige,Unforced Error,Unforced Error,3-4 shots,3,Break Point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat/Other,Cross,Ending shot. Half court zone,Ending shot. Middle,Tanner Ige,1st serve,Ad court (Wide),Return. Backhand,Blake Bothmer,Return. Slice,Down the line,Return. Neutral basic,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat/Other,Cross,Serve + 1 shot. Half court zone,Serve + 1 shot. Middle,Not a Cheap point,
3602,14,Set 2; 5:3; 0:0*,5616,Tanner Ige,Blake Bothmer,Unforced Error,Unforced Error,5-8 shots,7,Non-stress point,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Aggressive,Ending shot. Deep,Blake Bothmer,2nd serve,Deuce court (Body),Return. Forehand,Tanner Ige,Return. Topspin/Flat,Down the line,Return. Defensive,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Deep,Not a Cheap point,
3625,30,Set 2; 5:3; 15:0*,5635,Blake Bothmer,Tanner Ige,Unforced Error,Unforced Error,9+ shots,18,Non-stress point,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Cross,Ending shot. Defensive,Ending shot. Deep,Blake Bothmer,1st serve,Ad court (T),Return. Forehand,Tanner Ige,Return. Topspin/Flat,Cross,Return. Defensive,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
3699,26,Set 2; 5:3; 15:15*,5652,Tanner Ige,Blake Bothmer,Unforced Error,Unforced Error,9+ shots,15,Non-stress point,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Center,Ending shot. Neutral Defensive,Ending shot. Deep,Blake Bothmer,2nd serve,Deuce court (Body),Return. Forehand,Tanner Ige,Return. Topspin/Flat,Center,Return. Neutral defensive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
3746,8,Set 2; 5:3; 30:15*,5656,Tanner Ige,Blake Bothmer,Unforced Error,Unforced Error,3-4 shots,3,15:30 and 0:30,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Center,Ending shot. Neutral Aggressive,Ending shot. Short,Blake Bothmer,1st serve,Ad court (Wide),Return. Backhand,Tanner Ige,Return. Topspin/Flat,Cross,Return. Defensive,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Not a Cheap point,
3770,12,Set 2; 5:3; 40:15*,5663,Tanner Ige,Blake Bothmer,Winner/Provoked Point,Provoked Point,5-8 shots,7,Break Point,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Passing Shot,Cross,Ending shot. Defensive,Ending shot. Short,Blake Bothmer,1st serve,Deuce court (Wide),Return. Forehand,Tanner Ige,Return. Topspin/Flat,Down the line,Return. Defensive,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
