1.01 POSITION,1.02 DURATION,1.03 SCORE,1.04 ENDING SHOT MARKER ID,1.1 WHO WON THE POINT,1.11 WHO LOST THE POINT,1.2 RALLY OUTCOME,1.2.1 RALLY OUTCOME DETAILED,1.3 RALLY LENGTH,1.3.1 RALLY LENGTH DETAILED,1.4 GAME SCORE CONDITIONS,1.5 SET SCORE CONDITIONS,2.1 ENDING SHOT. SHOT TYPE,2.2 ENDING SHOT. SHOT CATEGORY,2.3 ENDING SHOT. SHOT DIRECTION,2.4 ENDING SHOT. HITTING POINT,2.5 ENDING SHOT. DEPTH,3.1 SERVER,3.2 SERVE ORDER,3.3 SERVE DIRECTION,4.1 RETURN. SHOT TYPE,4.1 RETURNER,4.2 RETURN. SHOT CATEGORY,4.3 RETURN. SHOT DIRECTION,4.4 RETURN. HITTING POINT,4.5 RETURN. DEPTH,5.1 SERVE + 1 SHOT. SHOT TYPE,5.2 SERVE + 1 SHOT. SHOT CATEGORY,5.3 SERVE + 1 SHOT. SHOT DIRECTION,5.4 SERVE + 1 SHOT. HITTING POINT,5.5 SERVE + 1 SHOT. DEPTH,6.1 CHEAP POINT,7.1 DISPUTABLE POINT
3084,21,Set 2; 0:0; 0:0*,5429,Anirudh Gupta,Neil Chulani,Unforced Error,Unforced Error,9+ shots,11,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Defensive,Ending shot. Middle,Neil Chulani,1st serve,Deuce court (Body),Return. Backhand,Anirudh Gupta,Return. Topspin/Flat,Cross,Return. Defensive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Not a Cheap point,
3147,5,Set 2; 0:0; 15:0*,5432,Anirudh Gupta,Neil Chulani,Unforced Error,Unforced Error,1-2 shots,1,Non-stress point,Beginning: 1-4 game,Ending shot. Serve,,,,,Neil Chulani,2nd serve,Ad court (Wide),,Anirudh Gupta,,,,,,,,,,Not a Cheap point,
3181,6,Set 2; 0:0; 30:0*,5433,Neil Chulani,Anirudh Gupta,Winner/Provoked Point,Provoked Point,1-2 shots,2,15:30 and 0:30,Beginning: 1-4 game,Ending shot. Serve,,,,,Neil Chulani,1st serve,Deuce court (Wide),Return. Forehand,Anirudh Gupta,Return. Topspin/Flat,Down the line,Return. Defensive,Return. Deep,,,,,,Cheap Point on serve,
3214,9,Set 2; 0:0; 30:15*,5437,Neil Chulani,Anirudh Gupta,Winner/Provoked Point,Winner,3-4 shots,3,15:30 and 0:30,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside in,Ending shot. Neutral Aggressive,Ending shot. Deep,Neil Chulani,1st serve,Ad court (Wide),Return. Backhand,Anirudh Gupta,Return. Topspin/Flat,Cross,Return. Defensive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside in,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Cheap Point on serve,
3292,14,Set 2; 0:0; 30:30*,5445,Neil Chulani,Anirudh Gupta,Unforced Error,Unforced Error,5-8 shots,6,30:30 and 40:40,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside in,Ending shot. Neutral Defensive,Ending shot. Deep,Neil Chulani,2nd serve,Deuce court (T),Return. Forehand,Anirudh Gupta,Return. Topspin/Flat,Cross,Return. Defensive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Defensive,Serve + 1 shot. Middle,Not a Cheap point,
3339,20,Set 2; 0:0; 30:40*,5456,Anirudh Gupta,Neil Chulani,Winner/Provoked Point,Winner,9+ shots,10,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Volley Smash,,Ending shot. Net Area,Ending shot. Middle,Neil Chulani,1st serve,Ad court (Wide),Return. Backhand,Anirudh Gupta,Return. Topspin/Flat,Cross,Return. Defensive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside out,Serve + 1 shot. Half court zone,Serve + 1 shot. Short,Not a Cheap point,
3400,17,Set 2; 0:0; 40:40*,5466,Anirudh Gupta,Neil Chulani,Unforced Error,Unforced Error,9+ shots,9,30:30 and 40:40,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Defensive,Ending shot. Middle,Neil Chulani,1st serve,Ad court (Wide),Return. Backhand,Anirudh Gupta,Return. Topspin/Flat,Cross,Return. Defensive,Return. Deep,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Middle,Not a Cheap point,
3508,7,Set 2; 1:0; *0:0,5468,Anirudh Gupta,Neil Chulani,Winner/Provoked Point,Provoked Point,1-2 shots,2,Non-stress point,Beginning: 1-4 game,Ending shot. Serve,,,,,Anirudh Gupta,1st serve,Deuce court (Body),Return. Backhand,Neil Chulani,Return. Topspin/Flat,Down the line,Return. Neutral defensive,Return. Short,,,,,,Cheap Point on serve,
3533,11,Set 2; 1:0; *15:0,5474,Neil Chulani,Anirudh Gupta,Unforced Error,Unforced Error,5-8 shots,5,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Defensive,Ending shot. Short,Anirudh Gupta,1st serve,Ad court (Wide),Return. Backhand,Neil Chulani,Return. Topspin/Flat,Down the line,Return. Half court zone,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Defensive,Serve + 1 shot. Short,Not a Cheap point,
3560,7,Set 2; 1:0; *15:15,5477,Anirudh Gupta,Neil Chulani,Unforced Error,Unforced Error,1-2 shots,2,Non-stress point,Beginning: 1-4 game,Ending shot. Return,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Defensive,Ending shot. Deep,Anirudh Gupta,1st serve,Deuce court (T),Return. Backhand,Neil Chulani,Return. Topspin/Flat,Down the line,Return. Neutral basic,Return. Deep,,,,,,Not a Cheap point,
3585,7,Set 2; 1:0; *30:15,5480,Anirudh Gupta,Neil Chulani,Unforced Error,Unforced Error,1-2 shots,2,Non-stress point,Beginning: 1-4 game,Ending shot. Return,Ending shot. Topspin/Flat,Inside center,Ending shot. Half court zone,Ending shot. Short,Anirudh Gupta,2nd serve,Ad court (Wide),Return. Forehand,Neil Chulani,Return. Topspin/Flat,Center,Return. Half court zone,Return. Short,,,,,,Not a Cheap point,
3611,5,Set 2; 1:0; *40:15,5481,Anirudh Gupta,Neil Chulani,Winner/Provoked Point,Winner,1-2 shots,1,Non-stress point,Beginning: 1-4 game,Ending shot. Serve,,,,,Anirudh Gupta,1st serve,Deuce court (Wide),,Neil Chulani,,,,,,,,,,Ace/Serve-winner,
3663,18,Set 2; 2:0; 0:0*,5490,Anirudh Gupta,Neil Chulani,Winner/Provoked Point,Provoked Point,9+ shots,9,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Cross,Ending shot. Half court zone,Ending shot. Middle,Neil Chulani,2nd serve,Deuce court (Body),Return. Forehand,Anirudh Gupta,Return. Topspin/Flat,Center,Return. Defensive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Defensive,Serve + 1 shot. Middle,Not a Cheap point,
3735,16,Set 2; 2:0; 15:0*,5501,Neil Chulani,Anirudh Gupta,Unforced Error,Unforced Error,5-8 shots,8,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside out,Ending shot. Neutral Aggressive,Ending shot. Short,Neil Chulani,2nd serve,Ad court (Body),Return. Forehand,Anirudh Gupta,Return. Topspin/Flat,Center,Return. Defensive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside in,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Deep,Not a Cheap point,
3792,7,Set 2; 2:0; 15:15*,5503,Neil Chulani,Anirudh Gupta,Winner/Provoked Point,Provoked Point,1-2 shots,2,Non-stress point,Beginning: 1-4 game,Ending shot. Serve,,,,,Neil Chulani,1st serve,Deuce court (Wide),Return. Forehand,Anirudh Gupta,Return. Topspin/Flat,Down the line,Return. Defensive,Return. Deep,,,,,,Cheap Point on serve,
3827,7,Set 2; 2:0; 15:30*,5505,Neil Chulani,Anirudh Gupta,Winner/Provoked Point,Provoked Point,1-2 shots,2,Non-stress point,Beginning: 1-4 game,Ending shot. Serve,,,,,Neil Chulani,1st serve,Ad court (Body),Return. Forehand,Anirudh Gupta,Return. Topspin/Flat,Cross,Return. Defensive,Return. Deep,,,,,,Cheap Point on serve,
3861,8,Set 2; 2:0; 15:40*,5509,Neil Chulani,Anirudh Gupta,Winner/Provoked Point,Winner,3-4 shots,3,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Approach Shot,Down the line,Ending shot. Net Area,Ending shot. Middle,Neil Chulani,1st serve,Deuce court (Body),Return. Backhand,Anirudh Gupta,Return. Topspin/Flat,Center,Return. Defensive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Approach Shot,Down the line,Serve + 1 shot. Net Area,Serve + 1 shot. Middle,Cheap Point on serve,
3992,7,Set 2; 2:1; *0:0,5513,Anirudh Gupta,Neil Chulani,Unforced Error,Unforced Error,1-2 shots,2,Non-stress point,Beginning: 1-4 game,Ending shot. Return,Ending shot. Topspin/Flat,Center,Ending shot. Neutral Defensive,Ending shot. Deep,Anirudh Gupta,2nd serve,Deuce court (Body),Return. Forehand,Neil Chulani,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Deep,,,,,,Not a Cheap point,
4009,5,Set 2; 2:1; *15:0,5514,Anirudh Gupta,Neil Chulani,Winner/Provoked Point,Winner,1-2 shots,1,Non-stress point,Beginning: 1-4 game,Ending shot. Serve,,,,,Anirudh Gupta,1st serve,Ad court (T),,Neil Chulani,,,,,,,,,,Ace/Serve-winner,
4025,6,Set 2; 2:1; *30:0,5515,Anirudh Gupta,Neil Chulani,Winner/Provoked Point,Provoked Point,1-2 shots,2,Non-stress point,Beginning: 1-4 game,Ending shot. Serve,,,,,Anirudh Gupta,1st serve,Deuce court (Body),Return. Backhand,Neil Chulani,Return. Topspin/Flat,Down the line,Return. Neutral aggressive,Return. Short,,,,,,Cheap Point on serve,
4043,11,Set 2; 2:1; *40:0,5521,Neil Chulani,Anirudh Gupta,Unforced Error,Unforced Error,5-8 shots,5,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside out,Ending shot. Defensive,Ending shot. Middle,Anirudh Gupta,1st serve,Ad court (Wide),Return. Backhand,Neil Chulani,Return. Topspin/Flat,Down the line,Return. Neutral defensive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Defensive,Serve + 1 shot. Deep,Not a Cheap point,
4076,10,Set 2; 2:1; *40:15,5526,Anirudh Gupta,Neil Chulani,Winner/Provoked Point,Provoked Point,3-4 shots,4,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Approach Shot,Inside in,Ending shot. Half court zone,Ending shot. Deep,Anirudh Gupta,2nd serve,Deuce court (T),Return. Backhand,Neil Chulani,Return. Topspin/Flat,Down the line,Return. Defensive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Approach Shot,Inside in,Serve + 1 shot. Half court zone,Serve + 1 shot. Deep,Cheap Point on serve,
4149,5,Set 2; 3:1; 0:0*,5530,Anirudh Gupta,Neil Chulani,Unforced Error,Unforced Error,1-2 shots,1,Non-stress point,Beginning: 1-4 game,Ending shot. Serve,,,,,Neil Chulani,2nd serve,Deuce court (Body),,Anirudh Gupta,,,,,,,,,,Not a Cheap point,
4183,16,Set 2; 3:1; 15:0*,5538,Anirudh Gupta,Neil Chulani,Winner/Provoked Point,Provoked Point,9+ shots,9,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Passing Shot,Inside out,Ending shot. Half court zone,Ending shot. Middle,Neil Chulani,1st serve,Ad court (Wide),Return. Backhand,Anirudh Gupta,Return. Topspin/Flat,Down the line,Return. Defensive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside in,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
4253,5,Set 2; 3:1; 30:0*,5542,Anirudh Gupta,Neil Chulani,Unforced Error,Unforced Error,1-2 shots,1,15:30 and 0:30,Beginning: 1-4 game,Ending shot. Serve,,,,,Neil Chulani,2nd serve,Deuce court (Body),,Anirudh Gupta,,,,,,,,,,Not a Cheap point,
4292,14,Set 2; 3:1; 40:0*,5549,Neil Chulani,Anirudh Gupta,Unforced Error,Unforced Error,5-8 shots,6,Break Point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Smash,,Ending shot. Neutral Aggressive,Ending shot. Deep,Neil Chulani,2nd serve,Ad court (Wide),Return. Forehand,Anirudh Gupta,Return. Topspin/Flat,Cross,Return. Defensive,Return. Deep,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Middle,Not a Cheap point,
4339,8,Set 2; 3:1; 40:15*,5553,Anirudh Gupta,Neil Chulani,Unforced Error,Unforced Error,3-4 shots,3,Break Point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Defensive,Ending shot. Deep,Neil Chulani,1st serve,Deuce court (Wide),Return. Forehand,Anirudh Gupta,Return. Topspin/Flat,Cross,Return. Defensive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Deep,Not a Cheap point,
4481,5,Set 2; 4:1; *0:0,5556,Neil Chulani,Anirudh Gupta,Unforced Error,Unforced Error,1-2 shots,1,Non-stress point,Middle: 5-8 game,Ending shot. Serve,,,,,Anirudh Gupta,2nd serve,Deuce court (T),,Neil Chulani,,,,,,,,,,Not a Cheap point,
4513,8,Set 2; 4:1; *0:15,5559,Neil Chulani,Anirudh Gupta,Unforced Error,Unforced Error,3-4 shots,3,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside out,Ending shot. Neutral Aggressive,Ending shot. Short,Anirudh Gupta,1st serve,Ad court (Wide),Return. Backhand,Neil Chulani,Return. Topspin/Flat,Down the line,Return. Neutral defensive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside out,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Not a Cheap point,
4534,11,Set 2; 4:1; *0:30,5565,Anirudh Gupta,Neil Chulani,Winner/Provoked Point,Winner,5-8 shots,5,15:30 and 0:30,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Middle,Anirudh Gupta,1st serve,Deuce court (Wide),Return. Forehand,Neil Chulani,Return. Topspin/Flat,Cross,Return. Neutral aggressive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Approach Shot,Down the line,Serve + 1 shot. Half court zone,Serve + 1 shot. Deep,Cheap Point on serve,
4579,7,Set 2; 4:1; *15:30,5568,Anirudh Gupta,Neil Chulani,Winner/Provoked Point,Provoked Point,1-2 shots,2,15:30 and 0:30,Middle: 5-8 game,Ending shot. Serve,,,,,Anirudh Gupta,2nd serve,Ad court (Wide),Return. Backhand,Neil Chulani,Return. Topspin/Flat,Down the line,Return. Defensive,Return. Short,,,,,,Cheap Point on serve,
4600,12,Set 2; 4:1; *30:30,5574,Anirudh Gupta,Neil Chulani,Winner/Provoked Point,Winner,5-8 shots,5,30:30 and 40:40,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Aggressive,Ending shot. Deep,Anirudh Gupta,1st serve,Deuce court (T),Return. Backhand,Neil Chulani,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Approach Shot,Down the line,Serve + 1 shot. Half court zone,Serve + 1 shot. Deep,Cheap Point on serve,
4636,5,Set 2; 4:1; *40:30,5577,Neil Chulani,Anirudh Gupta,Unforced Error,Unforced Error,1-2 shots,1,Non-stress point,Middle: 5-8 game,Ending shot. Serve,,,,,Anirudh Gupta,2nd serve,Ad court (Wide),,Neil Chulani,,,,,,,,,,Not a Cheap point,
4656,11,Set 2; 4:1; *40:40,5582,Anirudh Gupta,Neil Chulani,Winner/Provoked Point,Winner,5-8 shots,5,30:30 and 40:40,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside out,Ending shot. Neutral Aggressive,Ending shot. Short,Anirudh Gupta,1st serve,Ad court (Body),Return. Forehand,Neil Chulani,Return. Topspin/Flat,Cross,Return. Neutral aggressive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside out,Serve + 1 shot. Half court zone,Serve + 1 shot. Middle,Cheap Point on serve,
4721,5,Set 2; 5:1; 0:0*,5585,Anirudh Gupta,Neil Chulani,Unforced Error,Unforced Error,1-2 shots,1,Non-stress point,Middle: 5-8 game,Ending shot. Serve,,,,,Neil Chulani,2nd serve,Deuce court (Body),,Anirudh Gupta,,,,,,,,,,Not a Cheap point,
4760,22,Set 2; 5:1; 15:0*,5598,Anirudh Gupta,Neil Chulani,Winner/Provoked Point,Winner,9+ shots,12,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside in,Ending shot. Neutral Aggressive,Ending shot. Middle,Neil Chulani,2nd serve,Ad court (Body),Return. Forehand,Anirudh Gupta,Return. Topspin/Flat,Center,Return. Defensive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside center,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Deep,Not a Cheap point,
4829,10,Set 2; 5:1; 30:0*,5603,Neil Chulani,Anirudh Gupta,Unforced Error,Unforced Error,3-4 shots,4,15:30 and 0:30,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Defensive,Ending shot. Deep,Neil Chulani,1st serve,Deuce court (Body),Return. Forehand,Anirudh Gupta,Return. Topspin/Flat,Cross,Return. Defensive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Defensive,Serve + 1 shot. Deep,Not a Cheap point,
4867,13,Set 2; 5:1; 30:15*,5610,Neil Chulani,Anirudh Gupta,Unforced Error,Unforced Error,5-8 shots,6,15:30 and 0:30,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside out,Ending shot. Neutral Defensive,Ending shot. Deep,Neil Chulani,1st serve,Ad court (Body),Return. Forehand,Anirudh Gupta,Return. Topspin/Flat,Down the line,Return. Defensive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Defensive,Serve + 1 shot. Deep,Not a Cheap point,
4916,13,Set 2; 5:1; 30:30*,5617,Anirudh Gupta,Neil Chulani,Winner/Provoked Point,Winner,5-8 shots,6,30:30 and 40:40,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Approach Shot,Cross,Ending shot. Half court zone,Ending shot. Short,Neil Chulani,1st serve,Deuce court (T),Return. Backhand,Anirudh Gupta,Return. Topspin/Flat,Cross,Return. Defensive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Cheap Point on return,
4973,5,Set 2; 5:1; 40:30*,5620,Anirudh Gupta,Neil Chulani,Unforced Error,Unforced Error,1-2 shots,1,Break Point,Middle: 5-8 game,Ending shot. Serve,,,,,Neil Chulani,2nd serve,Ad court (Wide),,Anirudh Gupta,,,,,,,,,,Not a Cheap point,
