1.01 POSITION,1.02 DURATION,1.03 SCORE,1.04 ENDING SHOT MARKER ID,1.1 WHO WON THE POINT,1.11 WHO LOST THE POINT,1.2 RALLY OUTCOME,1.2.1 RALLY OUTCOME DETAILED,1.3 RALLY LENGTH,1.3.1 RALLY LENGTH DETAILED,1.4 GAME SCORE CONDITIONS,1.5 SET SCORE CONDITIONS,2.1 ENDING SHOT. SHOT TYPE,2.2 ENDING SHOT. SHOT CATEGORY,2.3 ENDING SHOT. SHOT DIRECTION,2.4 ENDING SHOT. HITTING POINT,2.5 ENDING SHOT. DEPTH,3.1 SERVER,3.2 SERVE ORDER,3.3 SERVE DIRECTION,4.1 RETURN. SHOT TYPE,4.1 RETURNER,4.2 RETURN. SHOT CATEGORY,4.3 RETURN. SHOT DIRECTION,4.4 RETURN. HITTING POINT,4.5 RETURN. DEPTH,5.1 SERVE + 1 SHOT. SHOT TYPE,5.2 SERVE + 1 SHOT. SHOT CATEGORY,5.3 SERVE + 1 SHOT. SHOT DIRECTION,5.4 SERVE + 1 SHOT. HITTING POINT,5.5 SERVE + 1 SHOT. DEPTH,6.1 CHEAP POINT,7.1 DISPUTABLE POINT
1423,12,Set 1; 4:1; 15:30*,5194,Ben Lammert,Luke Feng,Unforced Error,Unforced Error,5-8 shots,7,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Volley Smash,,Ending shot. Net Area,Ending shot. Short,Luke Feng,1st serve,Ad court (Wide),Return. Backhand,Ben Lammert,Return. Topspin/Flat,Center,Return. Defensive,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Slice,Center,Serve + 1 shot. Net Area,Serve + 1 shot. Middle,Not a Cheap point,
1463,8,Set 1; 4:1; 30:30*,5198,Ben Lammert,Luke Feng,Unforced Error,Unforced Error,3-4 shots,3,30:30 and 40:40,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Slice,Center,Ending shot. Neutral Aggressive,Ending shot. Short,Luke Feng,1st serve,Deuce court (Wide),Return. Forehand,Ben Lammert,Return. Topspin/Flat,Down the line,Return. Defensive,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Slice,Center,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Not a Cheap point,
1483,9,Set 1; 4:1; 40:30*,5203,Ben Lammert,Luke Feng,Winner/Provoked Point,Winner,3-4 shots,4,Break Point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Approach Shot,Down the line,Ending shot. Half court zone,Ending shot. Short,Luke Feng,1st serve,Ad court (T),Return. Forehand,Ben Lammert,Return. Topspin/Flat,Cross,Return. Defensive,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Cheap Point on return,
1512,7,Set 1; 5:1; *0:0,5207,Ben Lammert,Luke Feng,Winner/Provoked Point,Winner,3-4 shots,3,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Aggressive,Ending shot. Middle,Ben Lammert,1st serve,Deuce court (T),Return. Backhand,Luke Feng,Return. Topspin/Flat,Cross,Return. Neutral defensive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Cheap Point on serve,
1532,14,Set 1; 5:1; *15:0,5216,Ben Lammert,Luke Feng,Unforced Error,Unforced Error,5-8 shots,8,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Passing Shot,Down the line,Ending shot. Defensive,Ending shot. Deep,Ben Lammert,1st serve,Ad court (Body),Return. Backhand,Luke Feng,Return. Topspin/Flat,Center,Return. Neutral aggressive,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Not a Cheap point,
1568,5,Set 1; 5:1; *30:0,5219,Luke Feng,Ben Lammert,Unforced Error,Unforced Error,1-2 shots,1,Non-stress point,Middle: 5-8 game,Ending shot. Serve,,,,,Ben Lammert,2nd serve,Deuce court (Wide),,Luke Feng,,,,,,,,,,Not a Cheap point,
1585,8,Set 1; 5:1; *30:15,5222,Luke Feng,Ben Lammert,Unforced Error,Unforced Error,3-4 shots,3,Non-stress point,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Center,Ending shot. Half court zone,Ending shot. Short,Ben Lammert,1st serve,Ad court (Body),Return. Backhand,Luke Feng,Return. Topspin/Flat,Cross,Return. Neutral aggressive,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Half court zone,Serve + 1 shot. Short,Not a Cheap point,
1605,9,Set 1; 5:1; *30:30,5227,Ben Lammert,Luke Feng,Unforced Error,Unforced Error,3-4 shots,4,30:30 and 40:40,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Lob,,Ending shot. Neutral Defensive,Ending shot. Short,Ben Lammert,1st serve,Deuce court (Wide),Return. Forehand,Luke Feng,Return. Slice,Center,Return. Neutral basic,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Half court zone,Serve + 1 shot. Deep,Not a Cheap point,
1627,11,Set 1; 5:1; *40:30,5234,Ben Lammert,Luke Feng,Unforced Error,Unforced Error,5-8 shots,6,Non-stress point,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Passing Shot,Down the line,Ending shot. Half court zone,Ending shot. Short,Ben Lammert,1st serve,Ad court (Body),Return. Backhand,Luke Feng,Return. Topspin/Flat,Cross,Return. Neutral defensive,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Half court zone,Serve + 1 shot. Middle,Not a Cheap point,
1765,5,Set 2; 0:0; 0:0*,5239,Ben Lammert,Luke Feng,Unforced Error,Unforced Error,1-2 shots,1,Non-stress point,Beginning: 1-4 game,Ending shot. Serve,,,,,Luke Feng,2nd serve,Deuce court (Body),,Ben Lammert,,,,,,,,,,Not a Cheap point,
1792,17,Set 2; 0:0; 15:0*,5249,Luke Feng,Ben Lammert,Unforced Error,Unforced Error,9+ shots,10,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Approach Shot,Cross,Ending shot. Half court zone,Ending shot. Deep,Luke Feng,1st serve,Ad court (Wide),Return. Backhand,Ben Lammert,Return. Topspin/Flat,Center,Return. Defensive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside out,Serve + 1 shot. Half court zone,Serve + 1 shot. Short,Not a Cheap point,
1835,15,Set 2; 0:0; 15:15*,5258,Luke Feng,Ben Lammert,Unforced Error,Unforced Error,5-8 shots,8,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Down the line,Ending shot. Half court zone,Ending shot. Deep,Luke Feng,1st serve,Deuce court (Body),Return. Forehand,Ben Lammert,Return. Topspin/Flat,Center,Return. Defensive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Middle,Not a Cheap point,
1875,10,Set 2; 0:0; 15:30*,5263,Luke Feng,Ben Lammert,Unforced Error,Unforced Error,3-4 shots,4,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Aggressive,Ending shot. Short,Luke Feng,1st serve,Ad court (Wide),Return. Backhand,Ben Lammert,Return. Topspin/Flat,Center,Return. Defensive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside center,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Short,Not a Cheap point,
1912,6,Set 2; 0:0; 15:40*,5266,Luke Feng,Ben Lammert,Unforced Error,Unforced Error,1-2 shots,2,Non-stress point,Beginning: 1-4 game,Ending shot. Return,Ending shot. Topspin/Flat,Cross,Ending shot. Defensive,Ending shot. Short,Luke Feng,1st serve,Deuce court (Body),Return. Backhand,Ben Lammert,Return. Topspin/Flat,Center,Return. Defensive,Return. Short,,,,,,Not a Cheap point,
1986,9,Set 2; 0:1; *0:0,5270,Ben Lammert,Luke Feng,Unforced Error,Unforced Error,3-4 shots,4,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Defensive,Ending shot. Short,Ben Lammert,1st serve,Deuce court (Wide),Return. Forehand,Luke Feng,Return. Topspin/Flat,Down the line,Return. Neutral basic,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Approach Shot,Cross,Serve + 1 shot. Half court zone,Serve + 1 shot. Short,Not a Cheap point,
2023,5,Set 2; 0:1; *15:0,5273,Luke Feng,Ben Lammert,Unforced Error,Unforced Error,1-2 shots,1,Non-stress point,Beginning: 1-4 game,Ending shot. Serve,,,,,Ben Lammert,2nd serve,Ad court (Body),,Luke Feng,,,,,,,,,,Not a Cheap point,
2037,7,Set 2; 0:1; *15:15,5276,Luke Feng,Ben Lammert,Unforced Error,Unforced Error,3-4 shots,3,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Center,Ending shot. Neutral Aggressive,Ending shot. Short,Ben Lammert,1st serve,Deuce court (Wide),Return. Forehand,Luke Feng,Return. Topspin/Flat,Down the line,Return. Neutral aggressive,Return. Deep,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Not a Cheap point,
2065,7,Set 2; 0:1; *15:30,5281,Luke Feng,Ben Lammert,Unforced Error,Unforced Error,3-4 shots,3,15:30 and 0:30,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside in,Ending shot. Half court zone,Ending shot. Deep,Ben Lammert,2nd serve,Ad court (T),Return. Forehand,Luke Feng,Return. Topspin/Flat,Center,Return. Neutral aggressive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside in,Serve + 1 shot. Half court zone,Serve + 1 shot. Deep,Not a Cheap point,
2083,8,Set 2; 0:1; *15:40,5285,Ben Lammert,Luke Feng,Winner/Provoked Point,Winner,3-4 shots,3,Break Point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Cross,Ending shot. Half court zone,Ending shot. Middle,Ben Lammert,1st serve,Deuce court (Body),Return. Backhand,Luke Feng,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Half court zone,Serve + 1 shot. Middle,Cheap Point on serve,
2102,18,Set 2; 0:1; *30:40,5299,Ben Lammert,Luke Feng,Winner/Provoked Point,Winner,9+ shots,13,Break Point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Passing Shot,Cross,Ending shot. Half court zone,Ending shot. Short,Ben Lammert,1st serve,Ad court (Body),Return. Backhand,Luke Feng,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Deep,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Defensive,Serve + 1 shot. Short,Not a Cheap point,
2159,12,Set 2; 0:1; *40:40,5308,Luke Feng,Ben Lammert,Unforced Error,Unforced Error,5-8 shots,7,30:30 and 40:40,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Short,Ben Lammert,2nd serve,Ad court (Body),Return. Backhand,Luke Feng,Return. Topspin/Flat,Down the line,Return. Neutral aggressive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Short,Not a Cheap point,
2204,13,Set 2; 0:2; 0:0*,5315,Luke Feng,Ben Lammert,Unforced Error,Unforced Error,5-8 shots,6,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Approach Shot,Down the line,Ending shot. Half court zone,Ending shot. Short,Luke Feng,1st serve,Deuce court (Wide),Return. Forehand,Ben Lammert,Return. Topspin/Flat,Down the line,Return. Defensive,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
2234,16,Set 2; 0:2; 0:15*,5324,Luke Feng,Ben Lammert,Unforced Error,Unforced Error,5-8 shots,8,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Down the line,Ending shot. Half court zone,Ending shot. Short,Luke Feng,1st serve,Ad court (Body),Return. Backhand,Ben Lammert,Return. Topspin/Flat,Center,Return. Defensive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside center,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
2280,6,Set 2; 0:2; 0:30*,5328,Luke Feng,Ben Lammert,Unforced Error,Unforced Error,1-2 shots,2,Non-stress point,Beginning: 1-4 game,Ending shot. Return,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Defensive,Ending shot. Deep,Luke Feng,2nd serve,Deuce court (Body),Return. Forehand,Ben Lammert,Return. Topspin/Flat,Down the line,Return. Neutral defensive,Return. Deep,,,,,,Not a Cheap point,
2305,9,Set 2; 0:2; 0:40*,5332,Luke Feng,Ben Lammert,Unforced Error,Unforced Error,3-4 shots,4,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Down the line,Ending shot. Half court zone,Ending shot. Deep,Luke Feng,1st serve,Ad court (Wide),Return. Backhand,Ben Lammert,Return. Topspin/Flat,Center,Return. Defensive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside out,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Not a Cheap point,
2428,16,Set 2; 0:3; *0:0,5342,Luke Feng,Ben Lammert,Unforced Error,Unforced Error,9+ shots,9,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Aggressive,Ending shot. Short,Ben Lammert,1st serve,Deuce court (Wide),Return. Forehand,Luke Feng,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
2456,6,Set 2; 0:3; *0:15,5344,Ben Lammert,Luke Feng,Winner/Provoked Point,Provoked Point,1-2 shots,2,Non-stress point,Beginning: 1-4 game,Ending shot. Serve,,,,,Ben Lammert,1st serve,Ad court (Wide),Return. Backhand,Luke Feng,Return. Lob,Cross,Return. Neutral defensive,Return. Deep,,,,,,Cheap Point on serve,
2475,9,Set 2; 0:3; *15:15,5350,Luke Feng,Ben Lammert,Unforced Error,Unforced Error,5-8 shots,5,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Short,Ben Lammert,1st serve,Deuce court (T),Return. Backhand,Luke Feng,Return. Topspin/Flat,Down the line,Return. Neutral defensive,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Approach Shot,Cross,Serve + 1 shot. Half court zone,Serve + 1 shot. Short,Not a Cheap point,
2516,11,Set 2; 0:3; *15:30,5358,Ben Lammert,Luke Feng,Unforced Error,Unforced Error,5-8 shots,6,15:30 and 0:30,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Approach Shot,Down the line,Ending shot. Half court zone,Ending shot. Deep,Ben Lammert,2nd serve,Ad court (Wide),Return. Backhand,Luke Feng,Return. Topspin/Flat,Cross,Return. Neutral aggressive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside in,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
2539,6,Set 2; 0:3; *30:30,5361,Ben Lammert,Luke Feng,Unforced Error,Unforced Error,1-2 shots,2,30:30 and 40:40,Beginning: 1-4 game,Ending shot. Return,Ending shot. Topspin/Flat,Cross,Ending shot. Defensive,Ending shot. Short,Ben Lammert,1st serve,Deuce court (Body),Return. Backhand,Luke Feng,Return. Topspin/Flat,Center,Return. Defensive,Return. Short,,,,,,Not a Cheap point,
2565,10,Set 2; 0:3; *40:30,5366,Luke Feng,Ben Lammert,Winner/Provoked Point,Provoked Point,5-8 shots,5,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Approach Shot,Down the line,Ending shot. Half court zone,Ending shot. Deep,Ben Lammert,2nd serve,Ad court (T),Return. Forehand,Luke Feng,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Deep,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Cheap Point on return,
2605,11,Set 2; 0:3; *40:40,5376,Ben Lammert,Luke Feng,Winner/Provoked Point,Winner,5-8 shots,7,30:30 and 40:40,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Middle,Ben Lammert,2nd serve,Ad court (Wide),Return. Backhand,Luke Feng,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Approach Shot,Inside out,Serve + 1 shot. Half court zone,Serve + 1 shot. Middle,Not a Cheap point,
2653,6,Set 2; 1:3; 0:0*,5379,Luke Feng,Ben Lammert,Unforced Error,Unforced Error,1-2 shots,2,Non-stress point,Beginning: 1-4 game,Ending shot. Return,Ending shot. Topspin/Flat,Down the line,Ending shot. Defensive,Ending shot. Short,Luke Feng,1st serve,Deuce court (Body),Return. Forehand,Ben Lammert,Return. Topspin/Flat,Down the line,Return. Defensive,Return. Short,,,,,,Not a Cheap point,
2679,7,Set 2; 1:3; 0:15*,5382,Ben Lammert,Luke Feng,Unforced Error,Unforced Error,3-4 shots,3,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Cross,Ending shot. Defensive,Ending shot. Short,Luke Feng,1st serve,Ad court (Wide),Return. Backhand,Ben Lammert,Return. Topspin/Flat,Down the line,Return. Defensive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Defensive,Serve + 1 shot. Short,Not a Cheap point,
2724,5,Set 2; 1:3; 15:15*,5385,Ben Lammert,Luke Feng,Unforced Error,Unforced Error,1-2 shots,1,Non-stress point,Beginning: 1-4 game,Ending shot. Serve,,,,,Luke Feng,2nd serve,Deuce court (Body),,Ben Lammert,,,,,,,,,,Not a Cheap point,
2748,7,Set 2; 1:3; 30:15*,5388,Ben Lammert,Luke Feng,Unforced Error,Unforced Error,3-4 shots,3,15:30 and 0:30,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside out,Ending shot. Half court zone,Ending shot. Deep,Luke Feng,1st serve,Ad court (T),Return. Forehand,Ben Lammert,Return. Topspin/Flat,Center,Return. Neutral defensive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside out,Serve + 1 shot. Half court zone,Serve + 1 shot. Deep,Not a Cheap point,
2782,6,Set 2; 1:3; 40:15*,5392,Luke Feng,Ben Lammert,Unforced Error,Unforced Error,1-2 shots,2,Break Point,Beginning: 1-4 game,Ending shot. Return,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Defensive,Ending shot. Middle,Luke Feng,2nd serve,Deuce court (Body),Return. Forehand,Ben Lammert,Return. Topspin/Flat,Down the line,Return. Neutral defensive,Return. Middle,,,,,,Not a Cheap point,
2812,6,Set 2; 1:3; 40:30*,5394,Luke Feng,Ben Lammert,Unforced Error,Unforced Error,1-2 shots,2,Break Point,Beginning: 1-4 game,Ending shot. Return,Ending shot. Topspin/Flat,Inside center,Ending shot. Defensive,Ending shot. Short,Luke Feng,1st serve,Ad court (T),Return. Forehand,Ben Lammert,Return. Topspin/Flat,Center,Return. Defensive,Return. Short,,,,,,Not a Cheap point,
2845,10,Set 2; 1:3; 40:40*,5399,Luke Feng,Ben Lammert,Winner/Provoked Point,Winner,5-8 shots,5,30:30 and 40:40,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Volley Smash,,Ending shot. Net Area,Ending shot. Short,Luke Feng,1st serve,Ad court (Body),Return. Backhand,Ben Lammert,Return. Topspin/Flat,Center,Return. Defensive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Volley,,Serve + 1 shot. Net Area,Serve + 1 shot. Short,Cheap Point on serve,
2925,12,Set 2; 1:4; *0:0,5407,Luke Feng,Ben Lammert,Unforced Error,Unforced Error,5-8 shots,7,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Other,,Ending shot. Net Area,Ending shot. Middle,Ben Lammert,1st serve,Deuce court (T),Return. Backhand,Luke Feng,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Middle,Not a Cheap point,
2955,7,Set 2; 1:4; *0:15,5411,Luke Feng,Ben Lammert,Unforced Error,Unforced Error,3-4 shots,3,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside out,Ending shot. Neutral Defensive,Ending shot. Deep,Ben Lammert,1st serve,Ad court (Body),Return. Forehand,Luke Feng,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside out,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Deep,Not a Cheap point,
2976,5,Set 2; 1:4; *0:30,5413,Ben Lammert,Luke Feng,Winner/Provoked Point,Winner,1-2 shots,1,15:30 and 0:30,Middle: 5-8 game,Ending shot. Serve,,,,,Ben Lammert,1st serve,Deuce court (Wide),,Luke Feng,,,,,,,,,,Ace/Serve-winner,
3004,6,Set 2; 1:4; *15:30,5416,Ben Lammert,Luke Feng,Unforced Error,Unforced Error,1-2 shots,2,15:30 and 0:30,Middle: 5-8 game,Ending shot. Return,Ending shot. Topspin/Flat,Center,Ending shot. Neutral Aggressive,Ending shot. Deep,Ben Lammert,2nd serve,Ad court (Wide),Return. Backhand,Luke Feng,Return. Topspin/Flat,Center,Return. Neutral aggressive,Return. Deep,,,,,,Not a Cheap point,
3039,11,Set 2; 1:4; *30:30,5423,Ben Lammert,Luke Feng,Unforced Error,Unforced Error,5-8 shots,6,30:30 and 40:40,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Passing Shot,Cross,Ending shot. Neutral Aggressive,Ending shot. Deep,Ben Lammert,2nd serve,Deuce court (T),Return. Backhand,Luke Feng,Return. Topspin/Flat,Down the line,Return. Neutral aggressive,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Approach Shot,Cross,Serve + 1 shot. Half court zone,Serve + 1 shot. Short,Not a Cheap point,
3068,6,Set 2; 1:4; *40:30,5426,Ben Lammert,Luke Feng,Unforced Error,Unforced Error,1-2 shots,2,Non-stress point,Middle: 5-8 game,Ending shot. Return,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Aggressive,Ending shot. Short,Ben Lammert,1st serve,Ad court (Body),Return. Backhand,Luke Feng,Return. Topspin/Flat,Down the line,Return. Neutral aggressive,Return. Short,,,,,,Not a Cheap point,
3123,17,Set 2; 2:4; 0:0*,5436,Ben Lammert,Luke Feng,Unforced Error,Unforced Error,9+ shots,9,Non-stress point,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Defensive,Ending shot. Middle,Luke Feng,2nd serve,Deuce court (Wide),Return. Forehand,Ben Lammert,Return. Topspin/Flat,Center,Return. Defensive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside out,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
3174,26,Set 2; 2:4; 15:0*,5454,Ben Lammert,Luke Feng,Unforced Error,Unforced Error,9+ shots,17,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Down the line,Ending shot. Defensive,Ending shot. Short,Luke Feng,1st serve,Ad court (T),Return. Forehand,Ben Lammert,Return. Topspin/Flat,Cross,Return. Defensive,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Deep,Not a Cheap point,
3256,5,Set 2; 2:4; 30:0*,5457,Ben Lammert,Luke Feng,Unforced Error,Unforced Error,1-2 shots,1,15:30 and 0:30,Middle: 5-8 game,Ending shot. Serve,,,,,Luke Feng,2nd serve,Deuce court (T),,Ben Lammert,,,,,,,,,,Not a Cheap point,
3278,16,Set 2; 2:4; 40:0*,5465,Luke Feng,Ben Lammert,Unforced Error,Unforced Error,5-8 shots,8,Break Point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Deep,Luke Feng,1st serve,Ad court (Body),Return. Backhand,Ben Lammert,Return. Topspin/Flat,Center,Return. Defensive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Net Area,Serve + 1 shot. Short,Not a Cheap point,
3321,38,Set 2; 2:4; 40:15*,5489,Luke Feng,Ben Lammert,Winner/Provoked Point,Provoked Point,9+ shots,24,Break Point,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Aggressive,Ending shot. Deep,Luke Feng,1st serve,Deuce court (Wide),Return. Forehand,Ben Lammert,Return. Topspin/Flat,Center,Return. Neutral defensive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Not a Cheap point,
3403,10,Set 2; 2:4; 40:30*,5497,Ben Lammert,Luke Feng,Winner/Provoked Point,Winner,5-8 shots,6,Break Point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Volley Smash,,Ending shot. Net Area,Ending shot. Middle,Luke Feng,1st serve,Ad court (Wide),Return. Backhand,Ben Lammert,Return. Topspin/Flat,Center,Return. Defensive,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Slice,Cross,Serve + 1 shot. Net Area,Serve + 1 shot. Short,Cheap Point on return,
3520,12,Set 2; 3:4; *0:0,5504,Luke Feng,Ben Lammert,Winner/Provoked Point,Winner,5-8 shots,6,Non-stress point,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Passing Shot,Down the line,Ending shot. Half court zone,Ending shot. Middle,Ben Lammert,1st serve,Deuce court (T),Return. Backhand,Luke Feng,Return. Topspin/Flat,Down the line,Return. Neutral basic,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Cheap Point on return,
3545,14,Set 2; 3:4; *0:15,5512,Ben Lammert,Luke Feng,Winner/Provoked Point,Provoked Point,5-8 shots,8,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Aggressive,Ending shot. Deep,Ben Lammert,1st serve,Ad court (T),Return. Forehand,Luke Feng,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Not a Cheap point,
