1.01 POSITION,1.02 DURATION,1.03 SCORE,1.04 ENDING SHOT MARKER ID,1.1 WHO WON THE POINT,1.11 WHO LOST THE POINT,1.2 RALLY OUTCOME,1.2.1 RALLY OUTCOME DETAILED,1.3 RALLY LENGTH,1.3.1 RALLY LENGTH DETAILED,1.4 GAME SCORE CONDITIONS,1.5 SET SCORE CONDITIONS,2.1 ENDING SHOT. SHOT TYPE,2.2 ENDING SHOT. SHOT CATEGORY,2.3 ENDING SHOT. SHOT DIRECTION,2.4 ENDING SHOT. HITTING POINT,2.5 ENDING SHOT. DEPTH,3.1 SERVER,3.2 SERVE ORDER,3.3 SERVE DIRECTION,4.1 RETURN. SHOT TYPE,4.1 RETURNER,4.2 RETURN. SHOT CATEGORY,4.3 RETURN. SHOT DIRECTION,4.4 RETURN. HITTING POINT,4.5 RETURN. DEPTH,5.1 SERVE + 1 SHOT. SHOT TYPE,5.2 SERVE + 1 SHOT. SHOT CATEGORY,5.3 SERVE + 1 SHOT. SHOT DIRECTION,5.4 SERVE + 1 SHOT. HITTING POINT,5.5 SERVE + 1 SHOT. DEPTH,6.1 CHEAP POINT,7.1 DISPUTABLE POINT
2425,12,Set 2; 0:1; 15:15*,5292,Henry Hyden,Neil Chulani,Unforced Error,Unforced Error,5-8 shots,6,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Aggressive,Ending shot. Deep,Henry Hyden,2nd serve,Deuce court (T),Return. Backhand,Neil Chulani,Return. Topspin/Flat,Down the line,Return. Neutral basic,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside in,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Not a Cheap point,
2469,5,Set 2; 0:1; 15:30*,5295,Neil Chulani,Henry Hyden,Unforced Error,Unforced Error,1-2 shots,1,Non-stress point,Beginning: 1-4 game,Ending shot. Serve,,,,,Henry Hyden,2nd serve,Ad court (T),,Neil Chulani,,,,,,,,,,Not a Cheap point,
2486,7,Set 2; 0:1; 30:30*,5296,Henry Hyden,Neil Chulani,Winner/Provoked Point,Provoked Point,1-2 shots,2,30:30 and 40:40,Beginning: 1-4 game,Ending shot. Serve,,,,,Henry Hyden,1st serve,Deuce court (Wide),Return. Forehand,Neil Chulani,Return. Slice,Center,Return. Neutral basic,Return. Deep,,,,,,Cheap Point on serve,
2503,7,Set 2; 0:1; 30:40*,5299,Henry Hyden,Neil Chulani,Unforced Error,Unforced Error,1-2 shots,2,Non-stress point,Beginning: 1-4 game,Ending shot. Return,Ending shot. Topspin/Flat,Inside out,Ending shot. Neutral Defensive,Ending shot. Short,Henry Hyden,1st serve,Ad court (T),Return. Forehand,Neil Chulani,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Short,,,,,,Not a Cheap point,
2556,13,Set 2; 0:2; *0:0,5307,Neil Chulani,Henry Hyden,Winner/Provoked Point,Winner,5-8 shots,7,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Middle,Neil Chulani,2nd serve,Deuce court (Wide),Return. Forehand,Henry Hyden,Return. Topspin/Flat,Down the line,Return. Neutral basic,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
2609,6,Set 2; 0:2; *15:0,5310,Neil Chulani,Henry Hyden,Unforced Error,Unforced Error,1-2 shots,2,Non-stress point,Beginning: 1-4 game,Ending shot. Return,Ending shot. Topspin/Flat,Inside center,Ending shot. Neutral Defensive,Ending shot. Deep,Neil Chulani,1st serve,Ad court (T),Return. Forehand,Henry Hyden,Return. Topspin/Flat,Center,Return. Neutral defensive,Return. Deep,,,,,,Not a Cheap point,
2629,5,Set 2; 0:2; *30:0,5311,Neil Chulani,Henry Hyden,Winner/Provoked Point,Winner,1-2 shots,1,Non-stress point,Beginning: 1-4 game,Ending shot. Serve,,,,,Neil Chulani,1st serve,Deuce court (T),,Henry Hyden,,,,,,,,,,Ace/Serve-winner,
2677,13,Set 2; 0:2; *40:0,5319,Neil Chulani,Henry Hyden,Winner/Provoked Point,Winner,5-8 shots,7,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Short,Neil Chulani,2nd serve,Ad court (Wide),Return. Backhand,Henry Hyden,Return. Topspin/Flat,Center,Return. Half court zone,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Approach Shot,Center,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
2783,6,Set 2; 1:2; 0:0*,5323,Henry Hyden,Neil Chulani,Unforced Error,Unforced Error,1-2 shots,2,Non-stress point,Beginning: 1-4 game,Ending shot. Return,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Aggressive,Ending shot. Short,Henry Hyden,2nd serve,Deuce court (Body),Return. Forehand,Neil Chulani,Return. Topspin/Flat,Down the line,Return. Neutral aggressive,Return. Short,,,,,,Not a Cheap point,
2802,11,Set 2; 1:2; 0:15*,5327,Neil Chulani,Henry Hyden,Winner/Provoked Point,Provoked Point,5-8 shots,5,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Defensive,Ending shot. Short,Henry Hyden,1st serve,Ad court (T),Return. Forehand,Neil Chulani,Return. Slice,Cross,Return. Neutral defensive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Approach Shot,Inside in,Serve + 1 shot. Half court zone,Serve + 1 shot. Deep,Cheap Point on return,
2830,16,Set 2; 1:2; 15:15*,5338,Henry Hyden,Neil Chulani,Winner/Provoked Point,Winner,9+ shots,9,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Volley Smash,,Ending shot. Net Area,Ending shot. Middle,Henry Hyden,1st serve,Deuce court (Body),Return. Backhand,Neil Chulani,Return. Topspin/Flat,Cross,Return. Defensive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
2867,13,Set 2; 1:2; 15:30*,5346,Henry Hyden,Neil Chulani,Winner/Provoked Point,Winner,5-8 shots,7,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Passing Shot,Cross,Ending shot. Half court zone,Ending shot. Short,Henry Hyden,1st serve,Ad court (Body),Return. Forehand,Neil Chulani,Return. Topspin/Flat,Center,Return. Neutral defensive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Approach Shot,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
2926,15,Set 2; 1:2; 15:40*,5355,Henry Hyden,Neil Chulani,Winner/Provoked Point,Provoked Point,5-8 shots,8,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Volley,,Ending shot. Half court zone,Ending shot. Middle,Henry Hyden,2nd serve,Deuce court (Body),Return. Forehand,Neil Chulani,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside in,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
2993,5,Set 2; 1:3; *0:0,5359,Henry Hyden,Neil Chulani,Unforced Error,Unforced Error,1-2 shots,1,Non-stress point,Beginning: 1-4 game,Ending shot. Serve,,,,,Neil Chulani,2nd serve,Deuce court (T),,Henry Hyden,,,,,,,,,,Not a Cheap point,
3019,9,Set 2; 1:3; *0:15,5362,Neil Chulani,Henry Hyden,Winner/Provoked Point,Winner,3-4 shots,3,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Approach Shot,Cross,Ending shot. Half court zone,Ending shot. Deep,Neil Chulani,1st serve,Ad court (Body),Return. Forehand,Henry Hyden,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Approach Shot,Cross,Serve + 1 shot. Half court zone,Serve + 1 shot. Deep,Cheap Point on serve,
3060,7,Set 2; 1:3; *15:15,5364,Neil Chulani,Henry Hyden,Winner/Provoked Point,Provoked Point,1-2 shots,2,Non-stress point,Beginning: 1-4 game,Ending shot. Serve,,,,,Neil Chulani,1st serve,Deuce court (Wide),Return. Forehand,Henry Hyden,Return. Topspin/Flat,Center,Return. Neutral defensive,Return. Deep,,,,,,Cheap Point on serve,
3114,12,Set 2; 1:3; *30:15,5371,Henry Hyden,Neil Chulani,Unforced Error,Unforced Error,5-8 shots,5,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Aggressive,Ending shot. Deep,Neil Chulani,2nd serve,Ad court (Body),Return. Backhand,Henry Hyden,Return. Topspin/Flat,Cross,Return. Neutral aggressive,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Deep,Not a Cheap point,
3161,5,Set 2; 1:3; *30:30,5373,Neil Chulani,Henry Hyden,Winner/Provoked Point,Winner,1-2 shots,1,30:30 and 40:40,Beginning: 1-4 game,Ending shot. Serve,,,,,Neil Chulani,1st serve,Deuce court (T),,Henry Hyden,,,,,,,,,,Ace/Serve-winner,
3193,5,Set 2; 1:3; *40:30,5374,Neil Chulani,Henry Hyden,Winner/Provoked Point,Winner,1-2 shots,1,Non-stress point,Beginning: 1-4 game,Ending shot. Serve,,,,,Neil Chulani,1st serve,Ad court (Wide),,Henry Hyden,,,,,,,,,,Ace/Serve-winner,
3281,13,Set 2; 2:3; 0:0*,5379,Neil Chulani,Henry Hyden,Unforced Error,Unforced Error,5-8 shots,5,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside in,Ending shot. Neutral Defensive,Ending shot. Deep,Henry Hyden,1st serve,Deuce court (Wide),Return. Forehand,Neil Chulani,Return. Topspin/Flat,Down the line,Return. Defensive,Return. Deep,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Defensive,Serve + 1 shot. Deep,Not a Cheap point,
3312,7,Set 2; 2:3; 15:0*,5383,Neil Chulani,Henry Hyden,Winner/Provoked Point,Provoked Point,3-4 shots,3,Non-stress point,Middle: 5-8 game,Ending shot. Return,Ending shot. Topspin/Flat,Inside in,Ending shot. Neutral Aggressive,Ending shot. Deep,Henry Hyden,2nd serve,Ad court (T),Return. Forehand,Neil Chulani,Return. Topspin/Flat,Down the line,Return. Neutral basic,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Slice,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Cheap Point on return,
3341,18,Set 2; 2:3; 30:0*,5393,Neil Chulani,Henry Hyden,Winner/Provoked Point,Provoked Point,9+ shots,9,15:30 and 0:30,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Aggressive,Ending shot. Deep,Henry Hyden,1st serve,Deuce court (Body),Return. Backhand,Neil Chulani,Return. Topspin/Flat,Center,Return. Neutral defensive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Defensive,Serve + 1 shot. Deep,Not a Cheap point,
3372,8,Set 2; 2:3; 40:0*,5398,Neil Chulani,Henry Hyden,Unforced Error,Unforced Error,3-4 shots,3,Break Point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Defensive,Ending shot. Deep,Henry Hyden,1st serve,Ad court (Wide),Return. Backhand,Neil Chulani,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Deep,Not a Cheap point,
3425,9,Set 2; 3:3; *0:0,5402,Neil Chulani,Henry Hyden,Winner/Provoked Point,Winner,3-4 shots,3,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Approach Shot,Cross,Ending shot. Half court zone,Ending shot. Deep,Neil Chulani,1st serve,Deuce court (T),Return. Backhand,Henry Hyden,Return. Topspin/Flat,Center,Return. Defensive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Approach Shot,Cross,Serve + 1 shot. Half court zone,Serve + 1 shot. Deep,Cheap Point on serve,
3471,5,Set 2; 3:3; *15:0,5405,Henry Hyden,Neil Chulani,Unforced Error,Unforced Error,1-2 shots,1,Non-stress point,Middle: 5-8 game,Ending shot. Serve,,,,,Neil Chulani,2nd serve,Ad court (Wide),,Henry Hyden,,,,,,,,,,Not a Cheap point,
3512,13,Set 2; 3:3; *15:15,5412,Neil Chulani,Henry Hyden,Unforced Error,Unforced Error,5-8 shots,6,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Cross,Ending shot. Defensive,Ending shot. Deep,Neil Chulani,2nd serve,Deuce court (T),Return. Forehand,Henry Hyden,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Middle,Not a Cheap point,
3548,6,Set 2; 3:3; *30:15,5414,Neil Chulani,Henry Hyden,Winner/Provoked Point,Provoked Point,1-2 shots,2,Non-stress point,Middle: 5-8 game,Ending shot. Serve,,,,,Neil Chulani,1st serve,Ad court (Wide),Return. Backhand,Henry Hyden,Return. Topspin/Flat,Down the line,Return. Defensive,Return. Middle,,,,,,Cheap Point on serve,
3598,6,Set 2; 3:3; *40:15,5418,Neil Chulani,Henry Hyden,Unforced Error,Unforced Error,1-2 shots,2,Non-stress point,Middle: 5-8 game,Ending shot. Return,Ending shot. Topspin/Flat,Center,Ending shot. Neutral Aggressive,Ending shot. Deep,Neil Chulani,2nd serve,Deuce court (Wide),Return. Forehand,Henry Hyden,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Deep,,,,,,Not a Cheap point,
3683,12,Set 2; 4:3; 0:0*,5423,Neil Chulani,Henry Hyden,Winner/Provoked Point,Provoked Point,5-8 shots,5,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Defensive,Ending shot. Deep,Henry Hyden,2nd serve,Deuce court (T),Return. Backhand,Neil Chulani,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Middle,Cheap Point on return,
3712,17,Set 2; 4:3; 15:0*,5433,Henry Hyden,Neil Chulani,Unforced Error,Unforced Error,5-8 shots,8,Non-stress point,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Center,Ending shot. Neutral Defensive,Ending shot. Short,Henry Hyden,1st serve,Ad court (Body),Return. Backhand,Neil Chulani,Return. Topspin/Flat,Down the line,Return. Neutral defensive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Defensive,Serve + 1 shot. Middle,Not a Cheap point,
3756,7,Set 2; 4:3; 15:15*,5437,Henry Hyden,Neil Chulani,Unforced Error,Unforced Error,1-2 shots,2,Non-stress point,Middle: 5-8 game,Ending shot. Return,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Aggressive,Ending shot. Deep,Henry Hyden,2nd serve,Deuce court (T),Return. Backhand,Neil Chulani,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Deep,,,,,,Not a Cheap point,
3777,14,Set 2; 4:3; 15:30*,5443,Neil Chulani,Henry Hyden,Winner/Provoked Point,Provoked Point,5-8 shots,7,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside out,Ending shot. Neutral Defensive,Ending shot. Middle,Henry Hyden,1st serve,Ad court (T),Return. Forehand,Neil Chulani,Return. Slice,Center,Return. Neutral defensive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside in,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Not a Cheap point,
3814,8,Set 2; 4:3; 30:30*,5448,Henry Hyden,Neil Chulani,Winner/Provoked Point,Winner,3-4 shots,3,30:30 and 40:40,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Approach Shot,Cross,Ending shot. Half court zone,Ending shot. Deep,Henry Hyden,1st serve,Deuce court (Wide),Return. Forehand,Neil Chulani,Return. Slice,Cross,Return. Neutral defensive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Approach Shot,Cross,Serve + 1 shot. Half court zone,Serve + 1 shot. Deep,Cheap Point on serve,
3846,8,Set 2; 4:3; 30:40*,5452,Neil Chulani,Henry Hyden,Unforced Error,Unforced Error,3-4 shots,3,Non-stress point,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Approach Shot,Down the line,Ending shot. Neutral Aggressive,Ending shot. Middle,Henry Hyden,1st serve,Ad court (Wide),Return. Backhand,Neil Chulani,Return. Topspin/Flat,Center,Return. Neutral defensive,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Approach Shot,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
3881,5,Set 2; 4:3; 40:40*,5455,Neil Chulani,Henry Hyden,Unforced Error,Unforced Error,1-2 shots,1,30:30 and 40:40,Middle: 5-8 game,Ending shot. Serve,,,,,Henry Hyden,2nd serve,Ad court (T),,Neil Chulani,,,,,,,,,,Not a Cheap point,
3943,10,Set 2; 5:3; *0:0,5460,Neil Chulani,Henry Hyden,Winner/Provoked Point,Winner,5-8 shots,5,Non-stress point,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Short,Neil Chulani,1st serve,Deuce court (T),Return. Backhand,Henry Hyden,Return. Topspin/Flat,Down the line,Return. Neutral basic,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Approach Shot,Down the line,Serve + 1 shot. Half court zone,Serve + 1 shot. Deep,Cheap Point on serve,
3980,14,Set 2; 5:3; *15:0,5468,Neil Chulani,Henry Hyden,Winner/Provoked Point,Winner,5-8 shots,7,Non-stress point,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Down the line,Ending shot. Defensive,Ending shot. Middle,Neil Chulani,1st serve,Ad court (Wide),Return. Backhand,Henry Hyden,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
4029,6,Set 2; 5:3; *30:0,5470,Neil Chulani,Henry Hyden,Winner/Provoked Point,Provoked Point,1-2 shots,2,Non-stress point,Middle: 5-8 game,Ending shot. Serve,,,,,Neil Chulani,1st serve,Deuce court (T),Return. Backhand,Henry Hyden,Return. Topspin/Flat,Center,Return. Neutral defensive,Return. Deep,,,,,,Cheap Point on serve,
4052,6,Set 2; 5:3; *40:0,5473,Neil Chulani,Henry Hyden,Unforced Error,Unforced Error,1-2 shots,2,Non-stress point,Middle: 5-8 game,Ending shot. Return,Ending shot. Slice,Inside in,Ending shot. Neutral Defensive,Ending shot. Middle,Neil Chulani,1st serve,Ad court (T),Return. Forehand,Henry Hyden,Return. Slice,Down the line,Return. Neutral basic,Return. Middle,,,,,,Not a Cheap point,
